# Displaced_A15.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     322      2      33.1101      33.1101      3.76232e-09      1.20405e-12      0      3.66933e-13      
     323      2      -20.8862      -20.886      9.08772e-05      7.46683e-15      0      2.38351e-15      
     324      2      -23.6018      -23.6013      0.000232212      2.40107e-14      0      7.98927e-15      
     325      2      -23.2072      -23.2073      5.53831e-05      1.7315e-14      0      5.41985e-15      
     326      2      -19.898      -19.8981      4.54669e-05      3.54612e-15      0      1.08709e-15      
     327      2      -23.4057      -23.4055      0.000126108      3.12593e-14      0      9.84398e-15      
     328      2      -4.78132      -4.78132      4.37557e-08      6.50343e-13      0      1.99442e-13      
     329      2      -18.8649      -18.8649      4.41244e-06      1.212e-14      0      4.75199e-15      
     330      2      -17.8131      -17.8131      1.8819e-05      7.11334e-15      0      2.48586e-15      
     331      2      -11.1972      -11.1972      1.51862e-08      3.78954e-13      0      1.23056e-13      
     332      2      -23.6851      -23.6967      0.00581309      2.97322e-14      0      1.0672e-14      
# Volume_FCC.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     333      4      -19.076      -19.076      4.07071e-07      4.17313e-13      0      9.34253e-14      
     334      4      -34.8744      -34.8736      0.00018754      2.25342e-14      0      5.32397e-15      
     335      4      -43.9494      -43.95      0.000151261      3.34181e-14      0      7.61183e-15      
     336      4      -40.9919      -40.9919      8.96314e-07      1.93077e-13      0      4.99858e-14      
     337      4      -43.4539      -43.4539      2.88598e-06      1.35093e-13      0      2.90142e-14      
     338      4      -42.6864      -42.6861      7.7866e-05      3.67129e-14      0      8.94338e-15      
     339      4      -33.2243      -33.2247      9.09108e-05      4.01812e-14      0      9.82981e-15      
     340      4      -26.8627      -26.8627      2.75484e-07      7.48907e-13      0      1.68471e-13      
     341      4      -25.5203      -25.5199      0.000100521      2.56398e-14      0      6.90203e-15      
     342      4      3.46307      3.46307      1.26885e-07      5.62605e-13      0      1.22527e-13      
     343      4      -31.5956      -31.5959      9.02157e-05      1.54315e-14      0      3.85166e-15      
     344      4      -45.1005      -45.1005      5.4905e-06      1.0179e-13      0      2.15298e-14      
     345      4      -46.0521      -46.0523      4.47069e-05      3.34916e-14      0      8.09442e-15      
     346      4      -30.0018      -30.0012      0.000147325      2.50923e-14      0      6.09777e-15      
     347      4      -22.8504      -22.8504      1.00467e-05      1.63584e-14      0      4.19807e-15      
     348      4      -9.16469      -9.16469      2.94743e-07      9.56493e-13      0      1.98242e-13      
     349      4      -24.1501      -24.1503      4.93636e-05      1.71289e-14      0      4.07989e-15      
     350      4      -46.4362      -46.4268      0.00235663      1.38164e-14      0      3.40453e-15      
     351      4      -28.451      -28.4511      3.57504e-05      2.562e-14      0      5.60438e-15      
     352      4      40.3416      40.3416      4.92027e-09      1.79817e-12      0      4.01667e-13      
     353      4      19.6179      19.6179      4.08309e-08      1.88327e-12      0      3.98009e-13      
     354      4      -26.954      -26.9544      8.53888e-05      1.89859e-14      0      4.89676e-15      
     355      4      -46.3254      -46.3237      0.000424278      1.55189e-14      0      3.8954e-15      
     356      4      -45.8277      -45.8289      0.000312225      1.69566e-14      0      3.59411e-15      
     357      4      -38.1604      -38.1603      3.17888e-05      3.41502e-14      0      8.84055e-15      
     358      4      -32.9197      -32.9197      2.45702e-08      2.18547e-13      0      5.37056e-14      
     359      4      -41.2726      -41.2727      2.98359e-05      4.71371e-14      0      1.15662e-14      
     360      4      -39.7534      -39.7533      8.88025e-06      4.21743e-14      0      1.00687e-14      
     361      4      -37.5474      -37.5474      4.93772e-08      2.55925e-13      0      5.9467e-14      
     362      4      -36.5254      -36.526      0.000126983      2.46327e-14      0      5.65691e-15      
     363      4      -45.017      -45.0161      0.000232038      1.34627e-14      0      3.23354e-15      
