LAMMPS (16 Aug 2013)
Reading data file ...
  orthogonal box = (-160 -160 -40) to (160 160 280)
  2 by 2 by 2 MPI processor grid
  320 atoms
320 atoms in group sphere1
Using a lattice-Boltzmann grid of 80 by 80 by 81 total grid points. (../fix_lb_fluid.cpp:354)
1 rigid bodies with 320 atoms
9.4063367e-12 1.2277098e-05 -1.0879234e-10 -1.5249086e-07 2.5780838e-11 2.4377912e-11 
9.4048728e-12 1.2277098e-05 -1.0876281e-10 -1.5249087e-07 2.5780698e-11 2.4377589e-11 
9.4034227e-12 1.2277098e-05 -1.0873339e-10 -1.5249088e-07 2.5780557e-11 2.4377266e-11 
9.4019465e-12 1.2277098e-05 -1.0870403e-10 -1.524909e-07 2.5780414e-11 2.4376942e-11 
9.4004742e-12 1.2277098e-05 -1.0867478e-10 -1.5249091e-07 2.5780269e-11 2.4376618e-11 
9.3989953e-12 1.2277098e-05 -1.0864562e-10 -1.5249093e-07 2.5780123e-11 2.4376294e-11 
9.3975199e-12 1.2277098e-05 -1.0861654e-10 -1.5249094e-07 2.5779974e-11 2.437597e-11 
9.3960477e-12 1.2277098e-05 -1.0858753e-10 -1.5249095e-07 2.5779824e-11 2.4375645e-11 
9.3945855e-12 1.2277099e-05 -1.0855861e-10 -1.5249097e-07 2.5779672e-11 2.4375321e-11 
9.3931053e-12 1.2277099e-05 -1.0852978e-10 -1.5249098e-07 2.5779518e-11 2.4374997e-11 
9.391612e-12 1.2277099e-05 -1.0850104e-10 -1.5249099e-07 2.5779362e-11 2.4374672e-11 
9.390137e-12 1.2277099e-05 -1.0847237e-10 -1.5249101e-07 2.5779205e-11 2.4374347e-11 
9.3886447e-12 1.2277099e-05 -1.0844379e-10 -1.5249102e-07 2.5779046e-11 2.4374021e-11 
9.3871534e-12 1.2277099e-05 -1.0841532e-10 -1.5249104e-07 2.5778885e-11 2.4373697e-11 
9.3856685e-12 1.2277099e-05 -1.0838692e-10 -1.5249105e-07 2.5778723e-11 2.4373371e-11 
9.3841791e-12 1.2277099e-05 -1.083586e-10 -1.5249106e-07 2.5778558e-11 2.4373046e-11 
9.3826954e-12 1.2277099e-05 -1.0833035e-10 -1.5249108e-07 2.5778393e-11 2.4372721e-11 
9.3812058e-12 1.2277099e-05 -1.0830217e-10 -1.5249109e-07 2.5778228e-11 2.4372395e-11 
9.3797282e-12 1.2277099e-05 -1.0827407e-10 -1.5249111e-07 2.5778063e-11 2.4372069e-11 
9.3782406e-12 1.2277099e-05 -1.0824604e-10 -1.5249112e-07 2.5777897e-11 2.4371743e-11 
9.3767625e-12 1.2277099e-05 -1.0821806e-10 -1.5249113e-07 2.5777732e-11 2.4371417e-11 
9.3752958e-12  1.22771e-05 -1.0819014e-10 -1.5249115e-07 2.5777566e-11 2.4371091e-11 
9.3738366e-12  1.22771e-05 -1.081623e-10 -1.5249116e-07 2.5777401e-11 2.4370765e-11 
9.372371e-12  1.22771e-05 -1.0813453e-10 -1.5249118e-07 2.5777236e-11 2.4370439e-11 
9.3709249e-12  1.22771e-05 -1.081068e-10 -1.5249119e-07 2.577707e-11 2.4370112e-11 
9.3694691e-12  1.22771e-05 -1.0807916e-10 -1.524912e-07 2.5776905e-11 2.4369785e-11 
9.3680281e-12  1.22771e-05 -1.0805156e-10 -1.5249122e-07 2.577674e-11 2.4369459e-11 
9.3665854e-12  1.22771e-05 -1.0802403e-10 -1.5249123e-07 2.5776575e-11 2.4369132e-11 
9.3651646e-12  1.22771e-05 -1.0799657e-10 -1.5249125e-07 2.5776409e-11 2.4368805e-11 
9.3637576e-12  1.22771e-05 -1.0796919e-10 -1.5249126e-07 2.5776244e-11 2.4368478e-11 
9.3623395e-12  1.22771e-05 -1.0794187e-10 -1.5249127e-07 2.5776079e-11 2.4368151e-11 
9.3609356e-12  1.22771e-05 -1.0791463e-10 -1.5249129e-07 2.5775913e-11 2.4367824e-11 
9.3595552e-12  1.22771e-05 -1.0788744e-10 -1.524913e-07 2.5775748e-11 2.4367496e-11 
9.3581756e-12  1.22771e-05 -1.0786031e-10 -1.5249132e-07 2.5775582e-11 2.4367169e-11 
9.3568053e-12 1.2277101e-05 -1.0783325e-10 -1.5249133e-07 2.5775417e-11 2.4366842e-11 
9.3554445e-12 1.2277101e-05 -1.0780627e-10 -1.5249135e-07 2.5775252e-11 2.4366514e-11 
9.3540758e-12 1.2277101e-05 -1.0777936e-10 -1.5249136e-07 2.5775086e-11 2.4366187e-11 
9.3527242e-12 1.2277101e-05 -1.0775251e-10 -1.5249137e-07 2.5774921e-11 2.4365859e-11 
9.3513825e-12 1.2277101e-05 -1.0772575e-10 -1.5249139e-07 2.5774756e-11 2.4365531e-11 
9.3500431e-12 1.2277101e-05 -1.0769904e-10 -1.524914e-07 2.5774591e-11 2.4365203e-11 
9.3487138e-12 1.2277101e-05 -1.0767241e-10 -1.5249142e-07 2.5774426e-11 2.4364875e-11 
9.3473938e-12 1.2277101e-05 -1.0764584e-10 -1.5249143e-07 2.5774261e-11 2.4364547e-11 
9.3460807e-12 1.2277101e-05 -1.0761932e-10 -1.5249145e-07 2.5774097e-11 2.436422e-11 
9.3447745e-12 1.2277101e-05 -1.0759286e-10 -1.5249146e-07 2.5773934e-11 2.4363891e-11 
9.343472e-12 1.2277101e-05 -1.0756646e-10 -1.5249147e-07 2.5773772e-11 2.4363564e-11 
9.3421755e-12 1.2277101e-05 -1.0754013e-10 -1.5249149e-07 2.5773611e-11 2.4363236e-11 
9.3409011e-12 1.2277101e-05 -1.0751384e-10 -1.524915e-07 2.5773451e-11 2.4362908e-11 
9.339613e-12 1.2277101e-05 -1.0748761e-10 -1.5249152e-07 2.5773293e-11 2.436258e-11 
9.3383255e-12 1.2277102e-05 -1.0746142e-10 -1.5249153e-07 2.5773135e-11 2.4362251e-11 
9.3370489e-12 1.2277102e-05 -1.0743531e-10 -1.5249155e-07 2.5772979e-11 2.4361924e-11 
9.3357619e-12 1.2277102e-05 -1.0740925e-10 -1.5249156e-07 2.5772823e-11 2.4361596e-11 
9.3344925e-12 1.2277102e-05 -1.0738324e-10 -1.5249158e-07 2.5772669e-11 2.4361268e-11 
9.3332334e-12 1.2277102e-05 -1.0735729e-10 -1.5249159e-07 2.5772516e-11 2.436094e-11 
9.3319606e-12 1.2277102e-05 -1.0733141e-10 -1.524916e-07 2.5772364e-11 2.4360612e-11 
9.3307051e-12 1.2277102e-05 -1.0730557e-10 -1.5249162e-07 2.5772213e-11 2.4360284e-11 
9.3294584e-12 1.2277102e-05 -1.0727979e-10 -1.5249163e-07 2.5772063e-11 2.4359956e-11 
9.3282005e-12 1.2277102e-05 -1.0725406e-10 -1.5249165e-07 2.5771914e-11 2.4359628e-11 
9.3269483e-12 1.2277102e-05 -1.0722838e-10 -1.5249166e-07 2.5771767e-11  2.43593e-11 
9.3256973e-12 1.2277102e-05 -1.0720275e-10 -1.5249168e-07 2.577162e-11 2.4358973e-11 
9.324456e-12 1.2277102e-05 -1.0717717e-10 -1.5249169e-07 2.5771474e-11 2.4358645e-11 
9.3232112e-12 1.2277102e-05 -1.0715164e-10 -1.5249171e-07 2.5771329e-11 2.4358316e-11 
9.3219652e-12 1.2277103e-05 -1.0712615e-10 -1.5249172e-07 2.5771185e-11 2.4357987e-11 
9.3206957e-12 1.2277103e-05 -1.0710068e-10 -1.5249174e-07 2.5771042e-11 2.4357658e-11 
9.3194201e-12 1.2277103e-05 -1.0707525e-10 -1.5249175e-07  2.57709e-11 2.4357329e-11 
9.318161e-12 1.2277103e-05 -1.0704983e-10 -1.5249177e-07 2.577076e-11   2.4357e-11 
9.3168898e-12 1.2277103e-05 -1.0702446e-10 -1.5249178e-07 2.5770619e-11 2.435667e-11 
9.3156172e-12 1.2277103e-05 -1.0699914e-10 -1.5249179e-07 2.577048e-11 2.435634e-11 
9.3143559e-12 1.2277103e-05 -1.0697384e-10 -1.5249181e-07 2.5770341e-11 2.435601e-11 
9.3130888e-12 1.2277103e-05 -1.0694859e-10 -1.5249182e-07 2.5770204e-11 2.4355679e-11 
9.311822e-12 1.2277103e-05 -1.0692337e-10 -1.5249184e-07 2.5770067e-11 2.4355348e-11 
9.3105281e-12 1.2277103e-05 -1.068982e-10 -1.5249185e-07 2.5769932e-11 2.4355017e-11 
9.3092369e-12 1.2277103e-05 -1.0687305e-10 -1.5249187e-07 2.5769797e-11 2.4354685e-11 
9.3079596e-12 1.2277103e-05 -1.0684794e-10 -1.5249188e-07 2.5769663e-11 2.4354353e-11 
9.306663e-12 1.2277103e-05 -1.0682285e-10 -1.524919e-07 2.576953e-11 2.4354021e-11 
9.3053848e-12 1.2277103e-05 -1.0679782e-10 -1.5249191e-07 2.5769398e-11 2.4353689e-11 
9.304097e-12 1.2277104e-05 -1.0677281e-10 -1.5249193e-07 2.5769267e-11 2.4353357e-11 
9.3027941e-12 1.2277104e-05 -1.0674785e-10 -1.5249194e-07 2.5769137e-11 2.4353024e-11 
9.3014939e-12 1.2277104e-05 -1.0672293e-10 -1.5249196e-07 2.5769007e-11 2.4352691e-11 
9.3002023e-12 1.2277104e-05 -1.0669806e-10 -1.5249197e-07 2.5768878e-11 2.4352358e-11 
9.2988992e-12 1.2277104e-05 -1.0667323e-10 -1.5249199e-07 2.5768751e-11 2.4352024e-11 
9.2975819e-12 1.2277104e-05 -1.066484e-10 -1.52492e-07 2.5768624e-11 2.435169e-11 
9.2962874e-12 1.2277104e-05 -1.0662363e-10 -1.5249202e-07 2.5768498e-11 2.4351356e-11 
9.2949728e-12 1.2277104e-05 -1.065989e-10 -1.5249203e-07 2.5768373e-11 2.4351022e-11 
9.2936675e-12 1.2277104e-05 -1.065742e-10 -1.5249205e-07 2.5768249e-11 2.4350687e-11 
9.292343e-12 1.2277104e-05 -1.0654956e-10 -1.5249206e-07 2.5768125e-11 2.4350352e-11 
9.2910174e-12 1.2277104e-05 -1.0652495e-10 -1.5249208e-07 2.5768003e-11 2.4350017e-11 
9.2897007e-12 1.2277104e-05 -1.0650038e-10 -1.5249209e-07 2.5767882e-11 2.4349682e-11 
9.2883762e-12 1.2277104e-05 -1.0647585e-10 -1.5249211e-07 2.5767761e-11 2.4349347e-11 
9.2870404e-12 1.2277105e-05 -1.0645137e-10 -1.5249212e-07 2.5767641e-11 2.4349011e-11 
9.2857112e-12 1.2277105e-05 -1.0642694e-10 -1.5249214e-07 2.5767522e-11 2.4348675e-11 
9.2843789e-12 1.2277105e-05 -1.0640252e-10 -1.5249215e-07 2.5767404e-11 2.4348339e-11 
9.2830441e-12 1.2277105e-05 -1.0637816e-10 -1.5249217e-07 2.5767286e-11 2.4348003e-11 
9.2817124e-12 1.2277105e-05 -1.0635384e-10 -1.5249219e-07 2.576717e-11 2.4347666e-11 
9.2803629e-12 1.2277105e-05 -1.0632956e-10 -1.524922e-07 2.5767054e-11 2.4347329e-11 
9.279009e-12 1.2277105e-05 -1.0630532e-10 -1.5249222e-07 2.5766939e-11 2.4346992e-11 
9.2776726e-12 1.2277105e-05 -1.0628114e-10 -1.5249223e-07 2.5766825e-11 2.4346655e-11 
9.2763172e-12 1.2277105e-05 -1.0625698e-10 -1.5249225e-07 2.5766712e-11 2.4346317e-11 
9.2749789e-12 1.2277105e-05 -1.0623287e-10 -1.5249226e-07  2.57666e-11 2.4345979e-11 
9.2736298e-12 1.2277105e-05 -1.062088e-10 -1.5249228e-07 2.5766489e-11 2.4345641e-11 
9.2722706e-12 1.2277105e-05 -1.0618478e-10 -1.5249229e-07 2.5766379e-11 2.4345303e-11 
9.2709147e-12 1.2277105e-05 -1.061608e-10 -1.5249231e-07 2.5766269e-11 2.4344964e-11 
9.2695542e-12 1.2277105e-05 -1.0613689e-10 -1.5249232e-07 2.576616e-11 2.4344626e-11 
9.2681836e-12 1.2277106e-05 -1.0611301e-10 -1.5249234e-07 2.5766052e-11 2.4344287e-11 
9.2668058e-12 1.2277106e-05 -1.0608917e-10 -1.5249235e-07 2.5765945e-11 2.4343948e-11 
9.2654394e-12 1.2277106e-05 -1.0606537e-10 -1.5249237e-07 2.5765837e-11 2.4343609e-11 
9.264073e-12 1.2277106e-05 -1.0604158e-10 -1.5249238e-07 2.5765729e-11 2.434327e-11 
9.2627166e-12 1.2277106e-05 -1.0601785e-10 -1.524924e-07 2.5765621e-11 2.434293e-11 
9.2613649e-12 1.2277106e-05 -1.0599415e-10 -1.5249242e-07 2.5765513e-11 2.4342591e-11 
9.2600262e-12 1.2277106e-05 -1.059705e-10 -1.5249243e-07 2.5765405e-11 2.4342251e-11 
9.2586795e-12 1.2277106e-05 -1.059469e-10 -1.5249245e-07 2.5765296e-11 2.4341911e-11 
9.257321e-12 1.2277106e-05 -1.0592332e-10 -1.5249246e-07 2.5765188e-11 2.4341571e-11 
9.2559817e-12 1.2277106e-05 -1.0589976e-10 -1.5249248e-07 2.5765079e-11 2.4341231e-11 
9.254648e-12 1.2277106e-05 -1.0587626e-10 -1.5249249e-07 2.576497e-11 2.4340891e-11 
9.2533147e-12 1.2277106e-05 -1.0585279e-10 -1.5249251e-07 2.5764861e-11 2.434055e-11 
9.2519786e-12 1.2277106e-05 -1.0582936e-10 -1.5249253e-07 2.5764751e-11 2.434021e-11 
9.2506682e-12 1.2277106e-05 -1.0580596e-10 -1.5249254e-07 2.5764642e-11 2.4339869e-11 
9.2493479e-12 1.2277107e-05 -1.0578261e-10 -1.5249256e-07 2.5764532e-11 2.4339528e-11 
9.2480278e-12 1.2277107e-05 -1.0575931e-10 -1.5249257e-07 2.5764422e-11 2.4339188e-11 
9.2467058e-12 1.2277107e-05 -1.0573604e-10 -1.5249259e-07 2.5764312e-11 2.4338847e-11 
9.245383e-12 1.2277107e-05 -1.057128e-10 -1.524926e-07 2.5764202e-11 2.4338505e-11 
9.2440964e-12 1.2277107e-05 -1.056896e-10 -1.5249262e-07 2.5764091e-11 2.4338164e-11 
9.2428049e-12 1.2277107e-05 -1.0566644e-10 -1.5249264e-07 2.5763981e-11 2.4337823e-11 
9.2414998e-12 1.2277107e-05 -1.0564331e-10 -1.5249265e-07 2.576387e-11 2.4337482e-11 
9.2402048e-12 1.2277107e-05 -1.0562022e-10 -1.5249267e-07 2.5763759e-11 2.433714e-11 
9.2389167e-12 1.2277107e-05 -1.0559719e-10 -1.5249268e-07 2.5763647e-11 2.4336799e-11 
9.2376365e-12 1.2277107e-05 -1.0557422e-10 -1.524927e-07 2.5763536e-11 2.4336457e-11 
9.2363636e-12 1.2277107e-05 -1.0555126e-10 -1.5249271e-07 2.5763424e-11 2.4336115e-11 
9.2350905e-12 1.2277107e-05 -1.0552836e-10 -1.5249273e-07 2.5763312e-11 2.4335773e-11 
9.2338248e-12 1.2277107e-05 -1.055055e-10 -1.5249275e-07  2.57632e-11 2.4335431e-11 
9.2325546e-12 1.2277107e-05 -1.0548267e-10 -1.5249276e-07 2.5763087e-11 2.4335089e-11 
9.2312824e-12 1.2277108e-05 -1.0545988e-10 -1.5249278e-07 2.5762975e-11 2.4334747e-11 
9.2300181e-12 1.2277108e-05 -1.0543713e-10 -1.5249279e-07 2.5762862e-11 2.4334404e-11 
9.2287654e-12 1.2277108e-05 -1.0541443e-10 -1.5249281e-07 2.5762749e-11 2.4334062e-11 
9.2275139e-12 1.2277108e-05 -1.0539176e-10 -1.5249283e-07 2.5762635e-11 2.433372e-11 
9.2262556e-12 1.2277108e-05 -1.0536911e-10 -1.5249284e-07 2.5762521e-11 2.4333378e-11 
9.2249983e-12 1.2277108e-05 -1.053465e-10 -1.5249286e-07 2.5762406e-11 2.4333035e-11 
9.2237455e-12 1.2277108e-05 -1.0532392e-10 -1.5249287e-07 2.5762291e-11 2.4332694e-11 
9.2224964e-12 1.2277108e-05 -1.0530135e-10 -1.5249289e-07 2.5762175e-11 2.4332352e-11 
9.2212493e-12 1.2277108e-05 -1.052788e-10 -1.5249291e-07 2.5762059e-11 2.433201e-11 
9.2200034e-12 1.2277108e-05 -1.0525629e-10 -1.5249292e-07 2.5761942e-11 2.4331668e-11 
9.2187481e-12 1.2277108e-05 -1.0523382e-10 -1.5249294e-07 2.5761825e-11 2.4331327e-11 
9.2174867e-12 1.2277108e-05 -1.0521136e-10 -1.5249296e-07 2.5761706e-11 2.4330985e-11 
9.2162247e-12 1.2277108e-05 -1.0518892e-10 -1.5249297e-07 2.5761588e-11 2.4330644e-11 
9.2149725e-12 1.2277108e-05 -1.0516652e-10 -1.5249299e-07 2.5761469e-11 2.4330303e-11 
9.2137215e-12 1.2277109e-05 -1.0514416e-10 -1.52493e-07 2.5761349e-11 2.4329962e-11 
9.2124653e-12 1.2277109e-05 -1.0512181e-10 -1.5249302e-07 2.5761228e-11 2.4329621e-11 
9.2112166e-12 1.2277109e-05 -1.0509948e-10 -1.5249304e-07 2.5761108e-11 2.432928e-11 
9.2099609e-12 1.2277109e-05 -1.0507718e-10 -1.5249305e-07 2.5760986e-11 2.432894e-11 
9.2087012e-12 1.2277109e-05 -1.0505491e-10 -1.5249307e-07 2.5760864e-11  2.43286e-11 
9.2074522e-12 1.2277109e-05 -1.0503267e-10 -1.5249308e-07 2.5760742e-11 2.432826e-11 
9.2061883e-12 1.2277109e-05 -1.0501046e-10 -1.524931e-07 2.5760619e-11 2.432792e-11 
9.2049483e-12 1.2277109e-05 -1.0498826e-10 -1.5249312e-07 2.5760496e-11 2.432758e-11 
9.2037138e-12 1.2277109e-05 -1.0496606e-10 -1.5249313e-07 2.5760372e-11 2.4327241e-11 
9.2024886e-12 1.2277109e-05 -1.0494387e-10 -1.5249315e-07 2.5760248e-11 2.4326903e-11 
9.201248e-12 1.2277109e-05 -1.0492168e-10 -1.5249317e-07 2.5760123e-11 2.4326564e-11 
9.2000282e-12 1.2277109e-05 -1.0489949e-10 -1.5249318e-07 2.5759998e-11 2.4326227e-11 
9.1988172e-12 1.2277109e-05 -1.0487733e-10 -1.524932e-07 2.5759873e-11 2.432589e-11 
9.1976023e-12 1.2277109e-05 -1.0485517e-10 -1.5249322e-07 2.5759748e-11 2.4325553e-11 
9.1964031e-12 1.2277109e-05 -1.0483303e-10 -1.5249323e-07 2.5759622e-11 2.4325217e-11 
9.1951993e-12 1.227711e-05 -1.0481088e-10 -1.5249325e-07 2.5759495e-11 2.4324882e-11 
9.1940189e-12 1.227711e-05 -1.0478873e-10 -1.5249327e-07 2.5759369e-11 2.4324547e-11 
9.192842e-12 1.227711e-05 -1.047666e-10 -1.5249328e-07 2.5759242e-11 2.4324212e-11 
9.1916597e-12 1.227711e-05 -1.0474448e-10 -1.524933e-07 2.5759115e-11 2.4323878e-11 
9.190485e-12 1.227711e-05 -1.0472236e-10 -1.5249331e-07 2.5758987e-11 2.4323545e-11 
9.1893205e-12 1.227711e-05 -1.0470025e-10 -1.5249333e-07 2.5758859e-11 2.4323212e-11 
9.1881777e-12 1.227711e-05 -1.0467815e-10 -1.5249335e-07 2.5758731e-11 2.432288e-11 
9.1870135e-12 1.227711e-05 -1.0465605e-10 -1.5249336e-07 2.5758602e-11 2.4322548e-11 
9.1858549e-12 1.227711e-05 -1.0463397e-10 -1.5249338e-07 2.5758473e-11 2.4322217e-11 
9.1847126e-12 1.227711e-05 -1.046119e-10 -1.524934e-07 2.5758344e-11 2.4321887e-11 
9.1835878e-12 1.227711e-05 -1.0458984e-10 -1.5249341e-07 2.5758214e-11 2.4321556e-11 
9.1824679e-12 1.227711e-05 -1.0456777e-10 -1.5249343e-07 2.5758084e-11 2.4321227e-11 
9.1813439e-12 1.227711e-05 -1.0454572e-10 -1.5249345e-07 2.5757954e-11 2.4320898e-11 
9.1802226e-12 1.227711e-05 -1.0452369e-10 -1.5249346e-07 2.5757824e-11 2.432057e-11 
9.179119e-12 1.2277111e-05 -1.0450167e-10 -1.5249348e-07 2.5757693e-11 2.4320242e-11 
9.1780027e-12 1.2277111e-05 -1.0447966e-10 -1.524935e-07 2.5757562e-11 2.4319915e-11 
9.1769147e-12 1.2277111e-05 -1.0445765e-10 -1.5249352e-07 2.5757431e-11 2.4319588e-11 
9.1758294e-12 1.2277111e-05 -1.0443565e-10 -1.5249353e-07 2.5757299e-11 2.4319262e-11 
9.174742e-12 1.2277111e-05 -1.0441367e-10 -1.5249355e-07 2.5757167e-11 2.4318937e-11 
9.1736666e-12 1.2277111e-05 -1.0439169e-10 -1.5249357e-07 2.5757035e-11 2.4318613e-11 
9.1725838e-12 1.2277111e-05 -1.0436972e-10 -1.5249358e-07 2.5756902e-11 2.4318289e-11 
9.171529e-12 1.2277111e-05 -1.0434778e-10 -1.524936e-07 2.575677e-11 2.4317965e-11 
9.1704629e-12 1.2277111e-05 -1.0432586e-10 -1.5249362e-07 2.5756636e-11 2.4317642e-11 
9.1694116e-12 1.2277111e-05 -1.0430395e-10 -1.5249363e-07 2.5756503e-11 2.4317319e-11 
9.1683659e-12 1.2277111e-05 -1.0428205e-10 -1.5249365e-07 2.5756369e-11 2.4316997e-11 
9.1673271e-12 1.2277111e-05 -1.0426014e-10 -1.5249367e-07 2.5756235e-11 2.4316676e-11 
9.1662991e-12 1.2277111e-05 -1.0423826e-10 -1.5249368e-07 2.5756101e-11 2.4316356e-11 
9.1652635e-12 1.2277111e-05 -1.0421641e-10 -1.524937e-07 2.5755966e-11 2.4316036e-11 
9.1642469e-12 1.2277112e-05 -1.0419456e-10 -1.5249372e-07 2.5755832e-11 2.4315717e-11 
9.1632335e-12 1.2277112e-05 -1.0417273e-10 -1.5249374e-07 2.5755697e-11 2.4315398e-11 
9.1622141e-12 1.2277112e-05 -1.0415092e-10 -1.5249375e-07 2.5755561e-11 2.431508e-11 
9.1612192e-12 1.2277112e-05 -1.0412912e-10 -1.5249377e-07 2.5755426e-11 2.4314763e-11 
9.1602321e-12 1.2277112e-05 -1.041073e-10 -1.5249379e-07 2.5755289e-11 2.4314446e-11 
9.1592541e-12 1.2277112e-05 -1.040855e-10 -1.524938e-07 2.5755153e-11 2.431413e-11 
9.1582836e-12 1.2277112e-05 -1.040637e-10 -1.5249382e-07 2.5755016e-11 2.4313816e-11 
9.1573431e-12 1.2277112e-05 -1.040419e-10 -1.5249384e-07 2.5754879e-11 2.4313502e-11 
9.1564152e-12 1.2277112e-05 -1.040201e-10 -1.5249386e-07 2.5754742e-11 2.4313189e-11 
9.1554841e-12 1.2277112e-05 -1.0399829e-10 -1.5249387e-07 2.5754605e-11 2.4312877e-11 
9.1545667e-12 1.2277112e-05 -1.0397649e-10 -1.5249389e-07 2.5754467e-11 2.4312565e-11 
9.1536618e-12 1.2277112e-05 -1.0395467e-10 -1.5249391e-07 2.575433e-11 2.4312255e-11 
9.1527654e-12 1.2277112e-05 -1.0393288e-10 -1.5249392e-07 2.5754192e-11 2.4311945e-11 
9.1518927e-12 1.2277112e-05 -1.0391108e-10 -1.5249394e-07 2.5754054e-11 2.4311637e-11 
9.1510317e-12 1.2277112e-05 -1.0388928e-10 -1.5249396e-07 2.5753916e-11 2.4311329e-11 
9.1501763e-12 1.2277113e-05 -1.0386747e-10 -1.5249398e-07 2.5753777e-11 2.4311022e-11 
9.1493299e-12 1.2277113e-05 -1.0384567e-10 -1.5249399e-07 2.5753638e-11 2.4310716e-11 
9.1485023e-12 1.2277113e-05 -1.0382385e-10 -1.5249401e-07 2.5753498e-11 2.4310411e-11 
9.1476912e-12 1.2277113e-05 -1.0380204e-10 -1.5249403e-07 2.5753359e-11 2.4310107e-11 
9.1468815e-12 1.2277113e-05 -1.0378024e-10 -1.5249405e-07 2.5753219e-11 2.4309804e-11 
9.1460821e-12 1.2277113e-05 -1.0375844e-10 -1.5249406e-07 2.575308e-11 2.4309501e-11 
9.145289e-12 1.2277113e-05 -1.0373663e-10 -1.5249408e-07 2.5752941e-11  2.43092e-11 
9.1445117e-12 1.2277113e-05 -1.037149e-10 -1.524941e-07 2.5752804e-11  2.43089e-11 
9.143754e-12 1.2277113e-05 -1.0369323e-10 -1.5249412e-07 2.575267e-11 2.4308601e-11 
9.1430136e-12 1.2277113e-05 -1.0367162e-10 -1.5249413e-07 2.575254e-11 2.4308303e-11 
9.1422932e-12 1.2277113e-05 -1.0365008e-10 -1.5249415e-07 2.5752414e-11 2.4308007e-11 
9.1415931e-12 1.2277113e-05 -1.0362861e-10 -1.5249417e-07 2.5752291e-11 2.4307712e-11 
9.1409236e-12 1.2277113e-05 -1.0360722e-10 -1.5249419e-07 2.5752172e-11 2.4307418e-11 
9.1402704e-12 1.2277113e-05 -1.0358591e-10 -1.524942e-07 2.5752058e-11 2.4307126e-11 
9.1396321e-12 1.2277113e-05 -1.0356468e-10 -1.5249422e-07 2.5751947e-11 2.4306835e-11 
9.1390122e-12 1.2277114e-05 -1.0354352e-10 -1.5249424e-07 2.575184e-11 2.4306544e-11 
9.1384199e-12 1.2277114e-05 -1.0352244e-10 -1.5249426e-07 2.5751737e-11 2.4306256e-11 
9.1378433e-12 1.2277114e-05 -1.0350144e-10 -1.5249427e-07 2.5751638e-11 2.4305968e-11 
9.1372779e-12 1.2277114e-05 -1.0348053e-10 -1.5249429e-07 2.5751542e-11 2.4305682e-11 
9.1367409e-12 1.2277114e-05 -1.034597e-10 -1.5249431e-07 2.5751451e-11 2.4305397e-11 
9.1362391e-12 1.2277114e-05 -1.0343895e-10 -1.5249433e-07 2.5751363e-11 2.4305114e-11 
9.1357343e-12 1.2277114e-05 -1.0341827e-10 -1.5249434e-07 2.5751279e-11 2.4304831e-11 
9.135249e-12 1.2277114e-05 -1.0339766e-10 -1.5249436e-07  2.57512e-11 2.430455e-11 
9.1347969e-12 1.2277114e-05 -1.0337713e-10 -1.5249438e-07 2.5751123e-11 2.4304271e-11 
9.134362e-12 1.2277114e-05 -1.0335668e-10 -1.524944e-07 2.5751052e-11 2.4303993e-11 
9.1339433e-12 1.2277114e-05 -1.0333635e-10 -1.5249442e-07 2.5750983e-11 2.4303716e-11 
9.1335592e-12 1.2277114e-05 -1.0331608e-10 -1.5249443e-07 2.5750919e-11 2.430344e-11 
9.1331846e-12 1.2277114e-05 -1.0329589e-10 -1.5249445e-07 2.5750858e-11 2.4303165e-11 
9.1328447e-12 1.2277114e-05 -1.0327577e-10 -1.5249447e-07 2.5750801e-11 2.4302893e-11 
9.1325247e-12 1.2277114e-05 -1.0325574e-10 -1.5249449e-07 2.5750748e-11 2.4302621e-11 
9.1322219e-12 1.2277115e-05 -1.032358e-10 -1.524945e-07 2.5750699e-11 2.430235e-11 
9.1319346e-12 1.2277115e-05 -1.0321595e-10 -1.5249452e-07 2.5750654e-11 2.4302081e-11 
9.1316698e-12 1.2277115e-05 -1.0319617e-10 -1.5249454e-07 2.5750613e-11 2.4301813e-11 
9.1314176e-12 1.2277115e-05 -1.0317646e-10 -1.5249456e-07 2.5750575e-11 2.4301547e-11 
9.1311977e-12 1.2277115e-05 -1.0315683e-10 -1.5249458e-07 2.5750541e-11 2.4301282e-11 
9.1310047e-12 1.2277115e-05 -1.0313729e-10 -1.5249459e-07 2.5750511e-11 2.4301018e-11 
9.1308167e-12 1.2277115e-05 -1.0311785e-10 -1.5249461e-07 2.5750484e-11 2.4300755e-11 
9.1306567e-12 1.2277115e-05 -1.0309849e-10 -1.5249463e-07 2.5750462e-11 2.4300494e-11 
9.1305166e-12 1.2277115e-05 -1.0307919e-10 -1.5249465e-07 2.5750443e-11 2.4300234e-11 
9.1303868e-12 1.2277115e-05  -1.0306e-10 -1.5249467e-07 2.5750428e-11 2.4299975e-11 
9.1302802e-12 1.2277115e-05 -1.0304087e-10 -1.5249468e-07 2.5750417e-11 2.4299718e-11 
9.1302164e-12 1.2277115e-05 -1.0302184e-10 -1.524947e-07 2.575041e-11 2.4299462e-11 
9.1301665e-12 1.2277115e-05 -1.0300288e-10 -1.5249472e-07 2.5750406e-11 2.4299208e-11 
