LAMMPS (16 Aug 2013)
Reading data file ...
  orthogonal box = (-160 -160 -160) to (160 160 160)
  2 by 2 by 2 MPI processor grid
  320 atoms
Using a lattice-Boltzmann grid of 80 by 80 by 81 total grid points. (../fix_lb_fluid.cpp:354)
Not adding the fluid force to any of the MD particles.  To add this force use one of the viscous_lb, pc, or rigid_pc_
sphere fixes (../fix_lb_fluid.cpp:575)
Setting up run ...
Memory usage per processor = 5.24263 Mbytes
Step Temp E_pair E_mol TotEng Press 
4.686063E-08 -3.041539E-02 1.112448E-06 1.336049E-05 1.674573E-08 -2.650876E-05
4.693414E-08 -3.041539E-02 1.113427E-06 1.331760E-05 1.697765E-08 -2.650917E-05
4.700955E-08 -3.041539E-02 1.114407E-06 1.327487E-05 1.723683E-08 -2.650949E-05
4.709148E-08 -3.041539E-02 1.115407E-06 1.323256E-05 1.751566E-08 -2.650981E-05
4.717185E-08 -3.041539E-02 1.116427E-06 1.319062E-05 1.780308E-08 -2.651007E-05
4.725124E-08 -3.041539E-02 1.117461E-06 1.314901E-05 1.810566E-08 -2.651027E-05
4.733049E-08 -3.041539E-02 1.118499E-06 1.310770E-05 1.842350E-08 -2.651042E-05
4.741024E-08 -3.041538E-02 1.119534E-06 1.306667E-05 1.875642E-08 -2.651050E-05
4.749385E-08 -3.041538E-02 1.120574E-06 1.302592E-05 1.910129E-08 -2.651053E-05
4.758506E-08 -3.041538E-02 1.121629E-06 1.298548E-05 1.944697E-08 -2.651050E-05
4.768182E-08 -3.041538E-02 1.122694E-06 1.294533E-05 1.979767E-08 -2.651040E-05
4.778347E-08 -3.041538E-02 1.123766E-06 1.290547E-05 2.015511E-08 -2.651022E-05
4.788970E-08 -3.041538E-02 1.124845E-06 1.286589E-05 2.051965E-08 -2.650997E-05
4.800026E-08 -3.041538E-02 1.125928E-06 1.282658E-05 2.089175E-08 -2.650964E-05
4.811515E-08 -3.041538E-02 1.127017E-06 1.278756E-05 2.127109E-08 -2.650922E-05
4.824365E-08 -3.041537E-02 1.128107E-06 1.274880E-05 2.163639E-08 -2.650875E-05
4.838761E-08 -3.041537E-02 1.129199E-06 1.271029E-05 2.197850E-08 -2.650824E-05
4.853492E-08 -3.041537E-02 1.130296E-06 1.267221E-05 2.231141E-08 -2.650770E-05
4.867903E-08 -3.041537E-02 1.131392E-06 1.263461E-05 2.263271E-08 -2.650720E-05
4.882330E-08 -3.041537E-02 1.132489E-06 1.259746E-05 2.293706E-08 -2.650670E-05
4.896774E-08 -3.041537E-02 1.133587E-06 1.256071E-05 2.322224E-08 -2.650618E-05
4.910822E-08 -3.041537E-02 1.134685E-06 1.252437E-05 2.347417E-08 -2.650564E-05
4.923455E-08 -3.041536E-02 1.135786E-06 1.248840E-05 2.368078E-08 -2.650523E-05
4.934073E-08 -3.041536E-02 1.136892E-06 1.245276E-05 2.383485E-08 -2.650503E-05
4.943395E-08 -3.041536E-02 1.138000E-06 1.241747E-05 2.394055E-08 -2.650496E-05
4.952469E-08 -3.041536E-02 1.139094E-06 1.238274E-05 2.400378E-08 -2.650491E-05
4.960432E-08 -3.041536E-02 1.140177E-06 1.234853E-05 2.402894E-08 -2.650502E-05
4.966435E-08 -3.041536E-02 1.141251E-06 1.231482E-05 2.401652E-08 -2.650539E-05
4.971009E-08 -3.041536E-02 1.142319E-06 1.228160E-05 2.396952E-08 -2.650595E-05
4.974406E-08 -3.041536E-02 1.143404E-06 1.224846E-05 2.388804E-08 -2.650670E-05
4.976751E-08 -3.041535E-02 1.144509E-06 1.221540E-05 2.377211E-08 -2.650762E-05
4.978113E-08 -3.041535E-02 1.145630E-06 1.218247E-05 2.362161E-08 -2.650872E-05
4.978518E-08 -3.041535E-02 1.146763E-06 1.214966E-05 2.343683E-08 -2.650997E-05
4.978011E-08 -3.041535E-02 1.147907E-06 1.211698E-05 2.321798E-08 -2.651137E-05
4.976259E-08 -3.041535E-02 1.149060E-06 1.208442E-05 2.297381E-08 -2.651291E-05
4.972434E-08 -3.041535E-02 1.150220E-06 1.205197E-05 2.272841E-08 -2.651452E-05
4.967087E-08 -3.041535E-02 1.151376E-06 1.201961E-05 2.247858E-08 -2.651623E-05
4.961171E-08 -3.041535E-02 1.152527E-06 1.198734E-05 2.223070E-08 -2.651794E-05
4.956072E-08 -3.041534E-02 1.153675E-06 1.195513E-05 2.199456E-08 -2.651950E-05
4.951383E-08 -3.041534E-02 1.154798E-06 1.192303E-05 2.176704E-08 -2.652094E-05
4.946711E-08 -3.041534E-02 1.155905E-06 1.189103E-05 2.154660E-08 -2.652231E-05
4.941950E-08 -3.041534E-02 1.157000E-06 1.185914E-05 2.133260E-08 -2.652359E-05
4.938577E-08 -3.041534E-02 1.158085E-06 1.182739E-05 2.113394E-08 -2.652458E-05
4.936471E-08 -3.041534E-02 1.159161E-06 1.179580E-05 2.094399E-08 -2.652529E-05
4.935181E-08 -3.041534E-02 1.160227E-06 1.176436E-05 2.076140E-08 -2.652577E-05
4.934275E-08 -3.041534E-02 1.161280E-06 1.173311E-05 2.058758E-08 -2.652603E-05
4.933386E-08 -3.041534E-02 1.162312E-06 1.170209E-05 2.041509E-08 -2.652609E-05
4.932620E-08 -3.041533E-02 1.163327E-06 1.167128E-05 2.024463E-08 -2.652597E-05
4.932005E-08 -3.041533E-02 1.164328E-06 1.164069E-05 2.007745E-08 -2.652565E-05
4.931536E-08 -3.041533E-02 1.165315E-06 1.161035E-05 1.991332E-08 -2.652516E-05
4.931209E-08 -3.041533E-02 1.166289E-06 1.158025E-05 1.975275E-08 -2.652450E-05
4.931020E-08 -3.041533E-02 1.167250E-06 1.155041E-05 1.959558E-08 -2.652367E-05
4.930977E-08 -3.041533E-02 1.168198E-06 1.152085E-05 1.944189E-08 -2.652269E-05
4.931070E-08 -3.041533E-02 1.169133E-06 1.149158E-05 1.929131E-08 -2.652155E-05
4.931267E-08 -3.041533E-02 1.170056E-06 1.146260E-05 1.914391E-08 -2.652026E-05
4.931571E-08 -3.041533E-02 1.170968E-06 1.143393E-05 1.898778E-08 -2.651884E-05
4.931953E-08 -3.041533E-02 1.171870E-06 1.140557E-05 1.881386E-08 -2.651729E-05
4.932360E-08 -3.041532E-02 1.172761E-06 1.137749E-05 1.861747E-08 -2.651560E-05
4.932794E-08 -3.041532E-02 1.173641E-06 1.134972E-05 1.839394E-08 -2.651378E-05
4.933273E-08 -3.041532E-02 1.174511E-06 1.132225E-05 1.814604E-08 -2.651182E-05
4.933815E-08 -3.041532E-02 1.175371E-06 1.129507E-05 1.787470E-08 -2.650973E-05
4.934506E-08 -3.041532E-02 1.176220E-06 1.126817E-05 1.758896E-08 -2.650753E-05
4.935387E-08 -3.041532E-02 1.177059E-06 1.124155E-05 1.729430E-08 -2.650523E-05
4.936447E-08 -3.041532E-02 1.177888E-06 1.121520E-05 1.698901E-08 -2.650282E-05
4.937679E-08 -3.041532E-02 1.178707E-06 1.118912E-05 1.667264E-08 -2.650032E-05
4.939069E-08 -3.041532E-02 1.179516E-06 1.116333E-05 1.634807E-08 -2.649771E-05
4.940603E-08 -3.041532E-02 1.180317E-06 1.113782E-05 1.603142E-08 -2.649501E-05
4.942272E-08 -3.041531E-02 1.181110E-06 1.111258E-05 1.572185E-08 -2.649220E-05
4.944062E-08 -3.041531E-02 1.181895E-06 1.108762E-05 1.541711E-08 -2.648929E-05
4.945969E-08 -3.041531E-02 1.182671E-06 1.106294E-05 1.511660E-08 -2.648630E-05
4.947976E-08 -3.041531E-02 1.183439E-06 1.103853E-05 1.482009E-08 -2.648321E-05
4.950081E-08 -3.041531E-02 1.184198E-06 1.101440E-05 1.452683E-08 -2.648004E-05
4.952281E-08 -3.041531E-02 1.184948E-06 1.099053E-05 1.423727E-08 -2.647680E-05
4.954576E-08 -3.041531E-02 1.185689E-06 1.096693E-05 1.395083E-08 -2.647349E-05
4.956973E-08 -3.041531E-02 1.186422E-06 1.094360E-05 1.366765E-08 -2.647011E-05
4.959473E-08 -3.041531E-02 1.187145E-06 1.092052E-05 1.338754E-08 -2.646667E-05
4.962074E-08 -3.041531E-02 1.187859E-06 1.089771E-05 1.311053E-08 -2.646317E-05
4.964949E-08 -3.041531E-02 1.188565E-06 1.087515E-05 1.283476E-08 -2.645962E-05
4.967888E-08 -3.041530E-02 1.189279E-06 1.085290E-05 1.255765E-08 -2.645580E-05
4.969435E-08 -3.041530E-02 1.190007E-06 1.083112E-05 1.228725E-08 -2.645156E-05
4.969996E-08 -3.041530E-02 1.190742E-06 1.080975E-05 1.202344E-08 -2.644698E-05
4.969805E-08 -3.041530E-02 1.191481E-06 1.078881E-05 1.176547E-08 -2.644208E-05
4.969039E-08 -3.041530E-02 1.192224E-06 1.076832E-05 1.150762E-08 -2.643687E-05
4.967793E-08 -3.041530E-02 1.192969E-06 1.074828E-05 1.124184E-08 -2.643135E-05
4.966083E-08 -3.041530E-02 1.193717E-06 1.072869E-05 1.096953E-08 -2.642554E-05
4.963908E-08 -3.041530E-02 1.194466E-06 1.070957E-05 1.069158E-08 -2.641944E-05
4.961266E-08 -3.041530E-02 1.195216E-06 1.069091E-05 1.040838E-08 -2.641303E-05
4.958174E-08 -3.041530E-02 1.195968E-06 1.067271E-05 1.012013E-08 -2.640633E-05
4.954624E-08 -3.041530E-02 1.196722E-06 1.065498E-05 9.826872E-09 -2.639932E-05
4.949742E-08 -3.041529E-02 1.197466E-06 1.063789E-05 9.530554E-09 -2.639215E-05
4.943434E-08 -3.041529E-02 1.198197E-06 1.062152E-05 9.223588E-09 -2.638490E-05
4.937872E-08 -3.041529E-02 1.198932E-06 1.060600E-05 8.906603E-09 -2.637781E-05
4.932787E-08 -3.041529E-02 1.199673E-06 1.059129E-05 8.586970E-09 -2.637082E-05
4.926964E-08 -3.041529E-02 1.200428E-06 1.057733E-05 8.270585E-09 -2.636395E-05
4.920421E-08 -3.041529E-02 1.201194E-06 1.056411E-05 7.953451E-09 -2.635717E-05
4.913294E-08 -3.041529E-02 1.201970E-06 1.055165E-05 7.635860E-09 -2.635046E-05
4.905663E-08 -3.041529E-02 1.202755E-06 1.053995E-05 7.317084E-09 -2.634384E-05
4.897578E-08 -3.041529E-02 1.203549E-06 1.052899E-05 6.997352E-09 -2.633729E-05
4.889056E-08 -3.041528E-02 1.204351E-06 1.051878E-05 6.676742E-09 -2.633082E-05
4.880101E-08 -3.041528E-02 1.205163E-06 1.050931E-05 6.354938E-09 -2.632443E-05
4.870718E-08 -3.041528E-02 1.205983E-06 1.050060E-05 6.031575E-09 -2.631812E-05
4.860919E-08 -3.041528E-02 1.206813E-06 1.049263E-05 5.707155E-09 -2.631189E-05
4.850728E-08 -3.041528E-02 1.207652E-06 1.048541E-05 5.381342E-09 -2.630574E-05
4.841240E-08 -3.041528E-02 1.208486E-06 1.047916E-05 5.052937E-09 -2.629952E-05
4.832598E-08 -3.041528E-02 1.209315E-06 1.047386E-05 4.728226E-09 -2.629321E-05
4.824520E-08 -3.041528E-02 1.210143E-06 1.046949E-05 4.407082E-09 -2.628684E-05
4.816835E-08 -3.041528E-02 1.210973E-06 1.046604E-05 4.088886E-09 -2.628043E-05
4.809461E-08 -3.041527E-02 1.211805E-06 1.046350E-05 3.773188E-09 -2.627399E-05
4.801661E-08 -3.041527E-02 1.212636E-06 1.046180E-05 3.460292E-09 -2.626741E-05
4.791839E-08 -3.041527E-02 1.213456E-06 1.046078E-05 3.159160E-09 -2.626049E-05
4.780533E-08 -3.041527E-02 1.214268E-06 1.046047E-05 2.871825E-09 -2.625330E-05
4.768087E-08 -3.041527E-02 1.215075E-06 1.046088E-05 2.596991E-09 -2.624585E-05
4.754668E-08 -3.041527E-02 1.215880E-06 1.046203E-05 2.334167E-09 -2.623818E-05
4.740331E-08 -3.041527E-02 1.216682E-06 1.046391E-05 2.082684E-09 -2.623027E-05
4.725101E-08 -3.041527E-02 1.217484E-06 1.046651E-05 1.842720E-09 -2.622213E-05
4.708976E-08 -3.041527E-02 1.218285E-06 1.046985E-05 1.614067E-09 -2.621377E-05
4.691966E-08 -3.041526E-02 1.219086E-06 1.047391E-05 1.396212E-09 -2.620520E-05
4.674099E-08 -3.041526E-02 1.219888E-06 1.047870E-05 1.189712E-09 -2.619641E-05
4.655376E-08 -3.041526E-02 1.220691E-06 1.048421E-05 9.938995E-10 -2.618740E-05
4.635808E-08 -3.041526E-02 1.221496E-06 1.049044E-05 8.089887E-10 -2.617819E-05
4.615804E-08 -3.041526E-02 1.222300E-06 1.049736E-05 6.350969E-10 -2.616883E-05
4.597118E-08 -3.041526E-02 1.223091E-06 1.050478E-05 4.636033E-10 -2.615959E-05
4.579307E-08 -3.041526E-02 1.223873E-06 1.051273E-05 2.902038E-10 -2.615039E-05
4.561980E-08 -3.041526E-02 1.224648E-06 1.052122E-05 1.167819E-10 -2.614123E-05
4.544926E-08 -3.041526E-02 1.225418E-06 1.053027E-05 -5.661142E-11 -2.613211E-05
4.528068E-08 -3.041525E-02 1.226185E-06 1.053987E-05 -2.290474E-10 -2.612301E-05
4.511831E-08 -3.041525E-02 1.226950E-06 1.055003E-05 -4.060250E-10 -2.611396E-05
4.497361E-08 -3.041525E-02 1.227721E-06 1.056075E-05 -5.906688E-10 -2.610499E-05
4.484105E-08 -3.041525E-02 1.228495E-06 1.057203E-05 -7.782448E-10 -2.609607E-05
4.471793E-08 -3.041525E-02 1.229271E-06 1.058386E-05 -9.704996E-10 -2.608721E-05
4.460260E-08 -3.041525E-02 1.230051E-06 1.059623E-05 -1.167565E-09 -2.607840E-05
4.449442E-08 -3.041525E-02 1.230833E-06 1.060916E-05 -1.369096E-09 -2.606964E-05
4.439287E-08 -3.041525E-02 1.231618E-06 1.062262E-05 -1.575324E-09 -2.606093E-05
4.429762E-08 -3.041525E-02 1.232406E-06 1.063662E-05 -1.786131E-09 -2.605227E-05
4.420327E-08 -3.041524E-02 1.233180E-06 1.065090E-05 -2.006850E-09 -2.604358E-05
4.410827E-08 -3.041524E-02 1.233941E-06 1.066546E-05 -2.244819E-09 -2.603485E-05
4.401404E-08 -3.041524E-02 1.234691E-06 1.068033E-05 -2.499210E-09 -2.602608E-05
4.392179E-08 -3.041524E-02 1.235434E-06 1.069548E-05 -2.769187E-09 -2.601729E-05
4.383774E-08 -3.041524E-02 1.236153E-06 1.071065E-05 -3.046848E-09 -2.600857E-05
4.376200E-08 -3.041524E-02 1.236850E-06 1.072589E-05 -3.326315E-09 -2.599992E-05
4.369329E-08 -3.041524E-02 1.237530E-06 1.074120E-05 -3.608644E-09 -2.599132E-05
4.363079E-08 -3.041524E-02 1.238195E-06 1.075659E-05 -3.894509E-09 -2.598278E-05
4.357418E-08 -3.041524E-02 1.238848E-06 1.077205E-05 -4.184339E-09 -2.597428E-05
4.352311E-08 -3.041524E-02 1.239488E-06 1.078758E-05 -4.478295E-09 -2.596584E-05
4.347736E-08 -3.041524E-02 1.240117E-06 1.080318E-05 -4.776283E-09 -2.595745E-05
4.343554E-08 -3.041523E-02 1.240736E-06 1.081879E-05 -5.078172E-09 -2.594913E-05
4.338686E-08 -3.041523E-02 1.241362E-06 1.083420E-05 -5.374807E-09 -2.594103E-05
4.332115E-08 -3.041523E-02 1.241997E-06 1.084944E-05 -5.651526E-09 -2.593311E-05
4.324563E-08 -3.041523E-02 1.242627E-06 1.086454E-05 -5.909466E-09 -2.592534E-05
4.317372E-08 -3.041523E-02 1.243248E-06 1.087950E-05 -6.146689E-09 -2.591774E-05
4.311642E-08 -3.041523E-02 1.243858E-06 1.089431E-05 -6.358458E-09 -2.591032E-05
4.306964E-08 -3.041523E-02 1.244452E-06 1.090894E-05 -6.530936E-09 -2.590308E-05
4.303206E-08 -3.041523E-02 1.245021E-06 1.092362E-05 -6.672229E-09 -2.589596E-05
4.301280E-08 -3.041523E-02 1.245579E-06 1.093819E-05 -6.794826E-09 -2.588881E-05
4.300925E-08 -3.041523E-02 1.246126E-06 1.095264E-05 -6.902563E-09 -2.588166E-05
4.301882E-08 -3.041523E-02 1.246662E-06 1.096698E-05 -6.994199E-09 -2.587451E-05
4.303663E-08 -3.041523E-02 1.247181E-06 1.098124E-05 -7.074535E-09 -2.586741E-05
4.304574E-08 -3.041523E-02 1.247665E-06 1.099553E-05 -7.161216E-09 -2.586056E-05
4.304686E-08 -3.041523E-02 1.248115E-06 1.100986E-05 -7.250315E-09 -2.585393E-05
4.304003E-08 -3.041522E-02 1.248501E-06 1.102456E-05 -7.348895E-09 -2.584741E-05
4.304116E-08 -3.041522E-02 1.248824E-06 1.103971E-05 -7.457294E-09 -2.584082E-05
4.304867E-08 -3.041522E-02 1.249093E-06 1.105520E-05 -7.578139E-09 -2.583418E-05
4.306074E-08 -3.041522E-02 1.249315E-06 1.107104E-05 -7.721985E-09 -2.582750E-05
4.307689E-08 -3.041522E-02 1.249495E-06 1.108719E-05 -7.886441E-09 -2.582080E-05
4.309629E-08 -3.041522E-02 1.249636E-06 1.110368E-05 -8.067869E-09 -2.581404E-05
4.311893E-08 -3.041522E-02 1.249737E-06 1.112050E-05 -8.263946E-09 -2.580723E-05
4.314505E-08 -3.041522E-02 1.249801E-06 1.113766E-05 -8.475700E-09 -2.580036E-05
4.317453E-08 -3.041522E-02 1.249827E-06 1.115517E-05 -8.702021E-09 -2.579343E-05
4.320207E-08 -3.041522E-02 1.249818E-06 1.117298E-05 -8.942612E-09 -2.578653E-05
4.321656E-08 -3.041522E-02 1.249779E-06 1.119098E-05 -9.188846E-09 -2.577985E-05
4.322102E-08 -3.041522E-02 1.249710E-06 1.120920E-05 -9.431258E-09 -2.577335E-05
4.321028E-08 -3.041522E-02 1.249616E-06 1.122761E-05 -9.665345E-09 -2.576689E-05
4.319593E-08 -3.041522E-02 1.249503E-06 1.124614E-05 -9.896603E-09 -2.576030E-05
4.318157E-08 -3.041522E-02 1.249377E-06 1.126482E-05 -1.012580E-08 -2.575364E-05
4.316696E-08 -3.041522E-02 1.249239E-06 1.128367E-05 -1.035752E-08 -2.574693E-05
4.315140E-08 -3.041522E-02 1.249083E-06 1.130267E-05 -1.058985E-08 -2.574017E-05
4.313462E-08 -3.041523E-02 1.248911E-06 1.132184E-05 -1.082279E-08 -2.573338E-05
4.311476E-08 -3.041523E-02 1.248730E-06 1.134117E-05 -1.105675E-08 -2.572655E-05
4.309198E-08 -3.041523E-02 1.248527E-06 1.136048E-05 -1.128875E-08 -2.571972E-05
4.306632E-08 -3.041523E-02 1.248296E-06 1.137973E-05 -1.151997E-08 -2.571288E-05
4.303805E-08 -3.041523E-02 1.248038E-06 1.139894E-05 -1.175110E-08 -2.570606E-05
4.300738E-08 -3.041523E-02 1.247755E-06 1.141813E-05 -1.198169E-08 -2.569924E-05
4.297581E-08 -3.041523E-02 1.247447E-06 1.143716E-05 -1.221104E-08 -2.569243E-05
4.294270E-08 -3.041523E-02 1.247120E-06 1.145594E-05 -1.243714E-08 -2.568566E-05
4.290806E-08 -3.041523E-02 1.246774E-06 1.147454E-05 -1.266254E-08 -2.567892E-05
4.287188E-08 -3.041523E-02 1.246407E-06 1.149295E-05 -1.288709E-08 -2.567222E-05
4.283265E-08 -3.041523E-02 1.246010E-06 1.151121E-05 -1.311419E-08 -2.566557E-05
4.279476E-08 -3.041523E-02 1.245583E-06 1.152932E-05 -1.334335E-08 -2.565896E-05
4.276777E-08 -3.041523E-02 1.245125E-06 1.154725E-05 -1.356869E-08 -2.565231E-05
4.273427E-08 -3.041523E-02 1.244631E-06 1.156490E-05 -1.379433E-08 -2.564541E-05
4.269343E-08 -3.041523E-02 1.244103E-06 1.158229E-05 -1.401689E-08 -2.563833E-05
4.264569E-08 -3.041524E-02 1.243542E-06 1.159942E-05 -1.422272E-08 -2.563110E-05
4.260507E-08 -3.041524E-02 1.242943E-06 1.161619E-05 -1.441059E-08 -2.562395E-05
4.257581E-08 -3.041524E-02 1.242303E-06 1.163262E-05 -1.458198E-08 -2.561690E-05
4.255554E-08 -3.041524E-02 1.241624E-06 1.164871E-05 -1.473804E-08 -2.560991E-05
4.254310E-08 -3.041524E-02 1.240906E-06 1.166449E-05 -1.487760E-08 -2.560294E-05
4.253779E-08 -3.041524E-02 1.240151E-06 1.167997E-05 -1.499857E-08 -2.559600E-05
4.253885E-08 -3.041524E-02 1.239358E-06 1.169515E-05 -1.510277E-08 -2.558906E-05
4.254744E-08 -3.041524E-02 1.238530E-06 1.171002E-05 -1.520308E-08 -2.558210E-05
4.257151E-08 -3.041525E-02 1.237678E-06 1.172457E-05 -1.531087E-08 -2.557512E-05
4.260524E-08 -3.041525E-02 1.236815E-06 1.173906E-05 -1.542830E-08 -2.556805E-05
4.263390E-08 -3.041525E-02 1.235956E-06 1.175370E-05 -1.555149E-08 -2.556069E-05
4.266157E-08 -3.041525E-02 1.235101E-06 1.176835E-05 -1.569777E-08 -2.555307E-05
4.268962E-08 -3.041525E-02 1.234244E-06 1.178301E-05 -1.586851E-08 -2.554522E-05
4.273101E-08 -3.041525E-02 1.233387E-06 1.179781E-05 -1.605876E-08 -2.553736E-05
4.278949E-08 -3.041525E-02 1.232532E-06 1.181277E-05 -1.626764E-08 -2.552951E-05
4.285866E-08 -3.041525E-02 1.231668E-06 1.182777E-05 -1.649663E-08 -2.552159E-05
4.292711E-08 -3.041526E-02 1.230780E-06 1.184262E-05 -1.675638E-08 -2.551344E-05
4.299523E-08 -3.041526E-02 1.229885E-06 1.185755E-05 -1.704560E-08 -2.550510E-05
4.304790E-08 -3.041526E-02 1.229004E-06 1.187268E-05 -1.735138E-08 -2.549661E-05
4.308846E-08 -3.041526E-02 1.228130E-06 1.188794E-05 -1.767008E-08 -2.548797E-05
4.311567E-08 -3.041526E-02 1.227271E-06 1.190333E-05 -1.799463E-08 -2.547915E-05
4.314572E-08 -3.041526E-02 1.226420E-06 1.191885E-05 -1.831567E-08 -2.547014E-05
4.317710E-08 -3.041527E-02 1.225573E-06 1.193448E-05 -1.864336E-08 -2.546094E-05
4.321813E-08 -3.041527E-02 1.224714E-06 1.195000E-05 -1.896987E-08 -2.545170E-05
4.327053E-08 -3.041527E-02 1.223841E-06 1.196537E-05 -1.928803E-08 -2.544244E-05
4.333105E-08 -3.041527E-02 1.222956E-06 1.198061E-05 -1.959867E-08 -2.543314E-05
4.339807E-08 -3.041527E-02 1.222063E-06 1.199573E-05 -1.990330E-08 -2.542380E-05
4.347096E-08 -3.041527E-02 1.221160E-06 1.201071E-05 -2.020221E-08 -2.541441E-05
4.354966E-08 -3.041527E-02 1.220250E-06 1.202556E-05 -2.049579E-08 -2.540496E-05
4.363404E-08 -3.041528E-02 1.219330E-06 1.204025E-05 -2.078437E-08 -2.539547E-05
4.372332E-08 -3.041528E-02 1.218404E-06 1.205477E-05 -2.106771E-08 -2.538593E-05
4.381098E-08 -3.041528E-02 1.217487E-06 1.206885E-05 -2.133898E-08 -2.537643E-05
4.389691E-08 -3.041528E-02 1.216578E-06 1.208252E-05 -2.159226E-08 -2.536698E-05
4.398248E-08 -3.041528E-02 1.215671E-06 1.209580E-05 -2.182908E-08 -2.535754E-05
4.407263E-08 -3.041528E-02 1.214775E-06 1.210851E-05 -2.205368E-08 -2.534807E-05
4.417107E-08 -3.041528E-02 1.213897E-06 1.212057E-05 -2.227540E-08 -2.533852E-05
4.427635E-08 -3.041529E-02 1.213030E-06 1.213204E-05 -2.249447E-08 -2.532891E-05
4.438762E-08 -3.041529E-02 1.212169E-06 1.214291E-05 -2.270968E-08 -2.531924E-05
4.450441E-08 -3.041529E-02 1.211313E-06 1.215320E-05 -2.292132E-08 -2.530952E-05
4.462639E-08 -3.041529E-02 1.210460E-06 1.216292E-05 -2.312895E-08 -2.529974E-05
4.475336E-08 -3.041529E-02 1.209610E-06 1.217204E-05 -2.333237E-08 -2.528990E-05
4.487402E-08 -3.041529E-02 1.208757E-06 1.218060E-05 -2.354232E-08 -2.528005E-05
4.498516E-08 -3.041530E-02 1.207898E-06 1.218859E-05 -2.375182E-08 -2.527018E-05
4.509133E-08 -3.041530E-02 1.207036E-06 1.219600E-05 -2.396198E-08 -2.526030E-05
4.519450E-08 -3.041530E-02 1.206171E-06 1.220284E-05 -2.417366E-08 -2.525041E-05
4.529551E-08 -3.041530E-02 1.205302E-06 1.220910E-05 -2.438628E-08 -2.524051E-05
4.539477E-08 -3.041530E-02 1.204430E-06 1.221479E-05 -2.460013E-08 -2.523061E-05
4.549262E-08 -3.041530E-02 1.203554E-06 1.221988E-05 -2.481508E-08 -2.522071E-05
4.558210E-08 -3.041530E-02 1.202679E-06 1.222433E-05 -2.503126E-08 -2.521093E-05
4.564856E-08 -3.041530E-02 1.201815E-06 1.222796E-05 -2.525905E-08 -2.520147E-05
4.569796E-08 -3.041531E-02 1.200959E-06 1.223083E-05 -2.550007E-08 -2.519226E-05
4.573394E-08 -3.041531E-02 1.200108E-06 1.223295E-05 -2.575307E-08 -2.518330E-05
4.575838E-08 -3.041531E-02 1.199260E-06 1.223433E-05 -2.601731E-08 -2.517456E-05
4.577233E-08 -3.041531E-02 1.198414E-06 1.223496E-05 -2.629301E-08 -2.516605E-05
4.577630E-08 -3.041531E-02 1.197570E-06 1.223484E-05 -2.657974E-08 -2.515776E-05
4.577079E-08 -3.041531E-02 1.196726E-06 1.223399E-05 -2.687732E-08 -2.514970E-05
4.575621E-08 -3.041531E-02 1.195882E-06 1.223238E-05 -2.718591E-08 -2.514187E-05
4.573290E-08 -3.041532E-02 1.195038E-06 1.223004E-05 -2.750538E-08 -2.513426E-05
4.570136E-08 -3.041532E-02 1.194191E-06 1.222694E-05 -2.783597E-08 -2.512688E-05
4.566193E-08 -3.041532E-02 1.193342E-06 1.222310E-05 -2.817719E-08 -2.511973E-05
4.562246E-08 -3.041532E-02 1.192496E-06 1.221842E-05 -2.852936E-08 -2.511269E-05
4.559770E-08 -3.041532E-02 1.191662E-06 1.221277E-05 -2.888251E-08 -2.510557E-05
4.558175E-08 -3.041532E-02 1.190836E-06 1.220619E-05 -2.923547E-08 -2.509844E-05
4.557089E-08 -3.041532E-02 1.190015E-06 1.219869E-05 -2.958926E-08 -2.509132E-05
4.556331E-08 -3.041532E-02 1.189197E-06 1.219028E-05 -2.994399E-08 -2.508424E-05
4.555844E-08 -3.041533E-02 1.188381E-06 1.218096E-05 -3.030053E-08 -2.507719E-05
4.555600E-08 -3.041533E-02 1.187565E-06 1.217073E-05 -3.065879E-08 -2.507019E-05
4.555587E-08 -3.041533E-02 1.186750E-06 1.215959E-05 -3.101871E-08 -2.506325E-05
4.555787E-08 -3.041533E-02 1.185934E-06 1.214755E-05 -3.138046E-08 -2.505636E-05
4.556029E-08 -3.041533E-02 1.185119E-06 1.213462E-05 -3.174501E-08 -2.504951E-05
4.555123E-08 -3.041533E-02 1.184319E-06 1.212103E-05 -3.211115E-08 -2.504254E-05
4.553206E-08 -3.041533E-02 1.183531E-06 1.210674E-05 -3.247393E-08 -2.503547E-05
4.550508E-08 -3.041533E-02 1.182752E-06 1.209172E-05 -3.283387E-08 -2.502833E-05
4.547167E-08 -3.041534E-02 1.181980E-06 1.207598E-05 -3.319181E-08 -2.502112E-05
4.543323E-08 -3.041534E-02 1.181212E-06 1.205950E-05 -3.354711E-08 -2.501386E-05
4.539919E-08 -3.041534E-02 1.180439E-06 1.204224E-05 -3.389360E-08 -2.500658E-05
4.536810E-08 -3.041534E-02 1.179662E-06 1.202422E-05 -3.423444E-08 -2.499929E-05
4.532071E-08 -3.041534E-02 1.178872E-06 1.200560E-05 -3.457244E-08 -2.499223E-05
4.525365E-08 -3.041534E-02 1.178068E-06 1.198641E-05 -3.490014E-08 -2.498541E-05
4.518019E-08 -3.041534E-02 1.177265E-06 1.196679E-05 -3.521572E-08 -2.497891E-05
4.510740E-08 -3.041534E-02 1.176469E-06 1.194680E-05 -3.552645E-08 -2.497277E-05
