# n24.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     574      24      -49992.6      -49992.6      0.0017801      10.0853      10.1033      0.0182702      
     575      24      -49992.9      -49992.9      0.00108608      9.14599      9.16938      0.0158141      
     576      24      -49992.9      -49992.9      0.00140582      8.95959      8.96121      0.0157431      
     577      24      -49993      -49993      0.00170867      8.51814      8.49745      0.0150138      
     578      24      -49993.1      -49993.1      7.90886e-05      7.88718      7.95329      0.0152487      
     579      24      -49993.1      -49993.1      0.000158256      8.56345      8.54969      0.0125363      
     580      24      -49993.5      -49993.5      0.000127104      7.8007      7.78143      0.0106581      
     581      24      -49993.2      -49993.2      0.000430053      8.21401      8.23555      0.0115225      
     582      24      -49993.2      -49993.2      0.000870862      8.54001      8.56948      0.0152036      
     583      24      -49993.1      -49993.1      8.49766e-05      8.89382      8.90752      0.0127266      
     584      24      -49993      -49993      0.00020074      9.26655      9.21581      0.0149387      
     585      24      -49993.4      -49993.4      0.000819406      7.80132      7.82949      0.0120692      
# n3.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     586      3      -6239.39      -6239.39      0.000487212      13.646      13.7934      0.0715316      
     587      3      -6247.56      -6247.58      0.00388597      0.929445      0.845482      0.0336088      
     588      3      -6245.78      -6245.76      0.00537558      3.11117      3.25496      0.0410023      
     589      3      -6248.73      -6248.73      0.00227746      5.09188      5.03645      0.0201667      
     590      3      -6249.21      -6249.2      0.00168634      2.86838      2.88229      0.00926273      
     591      3      -6213.72      -6213.72      0.000353883      62.3657      62.4205      0.0210765      
     592      3      -6211.01      -6211.01      0.000379721      39.3668      39.3182      0.048323      
     593      3      -6248.42      -6248.43      0.00174837      6.18063      6.10441      0.025659      
     594      3      -6248.53      -6248.53      0.000885364      9.64537e-08      0      1.51562e-08      
     595      3      -6247.43      -6247.43      0.00205205      2.25286e-08      0      3.54003e-09      
     596      3      -6245.94      -6245.94      0.00116938      0.0280658      0.0269504      0.000254694      
     597      3      -6244.5      -6244.49      0.00421295      1.30437      0.984403      0.0857615      
     598      3      -6248.63      -6248.63      0.000875874      1.92605e-07      0      4.52825e-08      
     599      3      -6248.72      -6248.72      0.00129774      9.17402e-08      0      1.44156e-08      
     600      3      -6249.12      -6249.12      0.00125627      3.23647      3.21891      0.0075828      
     601      3      -6235.14      -6235.15      0.00594072      6.70186      6.65377      0.0353086      
     602      3      -6238.45      -6238.4      0.0181724      7.60488      7.23806      0.0910214      
     603      3      -6249.03      -6249.03      0.00171104      0.14188      0.126808      0.00304127      
     604      3      -6248.68      -6248.68      0.00256554      2.74606e-07      0      6.12653e-08      
     605      3      -6246.28      -6246.27      0.000522056      3.4393e-07      0      5.77639e-08      
     606      3      -6247.79      -6247.79      0.000357967      3.83283e-07      0      9.19989e-08      
     607      3      -6243.5      -6243.48      0.00567746      5.50679e-07      0      1.14919e-07      
     608      3      -6247.6      -6247.6      0.000781127      3.8192e-07      0      9.2153e-08      
     609      3      -6244.39      -6244.36      0.0102264      6.03471      6.15779      0.0516914      
     610      3      -6248.05      -6248.06      0.00227375      2.77623e-07      0      4.36242e-08      
     611      3      -6246.21      -6246.22      0.00192866      3.38843e-07      0      5.32441e-08      
     612      3      -6248.92      -6248.92      0.000923181      0.20443      0.193967      0.00358088      
     613      3      -6248.63      -6248.63      0.00165213      5.71162      5.67662      0.0168992      
     614      3      -6243.61      -6243.59      0.00711533      5.1774e-07      0      8.1355e-08      
     615      3      -6230.79      -6230.8      0.0023003      18.0788      18.0952      0.07193      
     616      3      -6247.16      -6247.16      0.00126625      15.2627      15.3296      0.033346      
     617      3      -6248.32      -6248.31      0.00290851      2.31378e-07      0      3.63575e-08      
     618      3      -6248.26      -6248.25      0.00340724      2.33299e-07      0      4.37088e-08      
     619      3      -6248.18      -6248.18      0.00124977      1.26544e-07      0      2.43161e-08      
     620      3      -6243.55      -6243.57      0.00377687      3.81323      3.94218      0.0542636      
     621      3      -6248.61      -6248.61      0.000154161      2.04382e-07      0      4.02907e-08      
     622      3      -6243.96      -6243.96      0.000451974      5.69628      5.46725      0.0484686      
     623      3      -6248.97      -6248.98      0.00194682      5.13241e-09      0      8.06484e-10      
     624      3      -6242.81      -6242.81      0.00258362      3.21121      3.2762      0.0790035      
     625      3      -6247.05      -6247.05      0.00145845      2.97966e-07      0      4.68209e-08      
     626      3      -6248.7      -6248.68      0.00363609      2.87735e-07      0      6.54331e-08      
     627      3      -6248.67      -6248.67      0.00144422      5.36718      5.26549      0.0408278      
     628      3      -6245.33      -6245.37      0.0159802      1.7856      1.83756      0.0214952      
     629      3      -6248.4      -6248.4      0.00235239      2.33764e-07      0      3.67325e-08      
     630      3      -6247.89      -6247.9      0.0010256      8.64008      8.54168      0.0761648      
     631      3      -6246.48      -6246.49      0.0021012      3.88461e-07      0      7.71852e-08      
     632      3      -6248.6      -6248.59      0.00108065      2.02567e-07      0      3.81171e-08      
     633      3      -6246.65      -6246.65      0.000370527      2.92577      3.05998      0.0320499      
     634      3      -6233.34      -6233.35      0.0015967      12.3325      12.2433      0.0378098      
     635      3      -6235.83      -6235.82      0.00459559      6.1534      6.24221      0.104789      
     636      3      -6243.26      -6243.24      0.00738677      11.1928      11.1958      0.113817      
     637      3      -6247.24      -6247.25      0.00268825      4.25942e-07      0      8.37925e-08      
     638      3      -6247.37      -6247.37      0.000234889      2.92188e-07      0      4.5913e-08      
     639      3      -6248.53      -6248.52      0.00138082      2.00097e-07      0      3.65416e-08      
     640      3      -6246.38      -6246.38      0.00148127      3.52796e-07      0      6.30909e-08      
     641      3      -6245.5      -6245.5      0.000394002      0.484983      0.526593      0.0232199      
     642      3      -6246.24      -6246.24      0.00100956      3.40362e-07      0      5.34827e-08      
     643      3      -6248.15      -6248.16      0.00131755      3.63059e-07      0      8.70806e-08      
     644      3      -6247.96      -6247.96      0.000224792      2.50467e-07      0      3.93571e-08      
     645      3      -6244.75      -6244.77      0.0069393      5.31262e-07      0      1.17658e-07      
     646      3      -6248.58      -6248.57      0.00425331      3.20242e-07      0      7.47513e-08      
     647      3      -6237.56      -6237.6      0.0124331      6.4107      6.66256      0.0714712      
     648      3      -6246.73      -6246.75      0.00710767      3.56144      3.60779      0.0405109      
     649      3      -6248.57      -6248.56      0.000150408      1.99642e-07      0      4.68273e-08      
     650      3      -6244.8      -6244.79      0.00514604      3.79399      3.67705      0.0567885      
     651      3      -6246.07      -6246.06      0.00446853      1.7169      1.6317      0.0567864      
     652      3      -6238.99      -6238.98      0.00362388      17.5419      17.3377      0.0755348      
     653      3      -6246.43      -6246.43      4.20386e-05      3.61181e-07      0      6.67899e-08      
     654      3      -6248.68      -6248.68      0.000819173      2.06834e-07      0      4.05634e-08      
     655      3      -6248.46      -6248.46      0.00108666      1.72354e-07      0      2.70829e-08      
     656      3      -6243.61      -6243.61      0.00100795      4.38735      4.19295      0.0436847      
     657      3      -6247.65      -6247.64      0.00348017      10.4642      10.3497      0.0382536      
     658      3      -6249.24      -6249.24      0.000672817      2.41137      2.38311      0.00842057      
     659      3      -6248.26      -6248.26      0.00221037      6.15195e-09      0      9.66697e-10      
     660      3      -6244.29      -6244.33      0.0155544      6.22047      6.06405      0.103178      
     661      3      -6243.82      -6243.82      0.000817843      10.7005      10.8397      0.129337      
     662      3      -6249.1      -6249.1      0.00103418      3.20394      3.14523      0.0222517      
     663      3      -6248.64      -6248.63      0.00185154      2.63669e-07      0      5.74637e-08      
     664      3      -6248.91      -6248.91      0.00209809      4.43687      4.38772      0.0151701      
     665      3      -6248.57      -6248.56      0.00205714      2.54566e-07      0      5.32655e-08      
     666      3      -6247.82      -6247.83      0.00417056      3.8584e-07      0      9.20502e-08      
     667      3      -6227.42      -6227.41      0.0010711      35.1486      35.1602      0.0537007      
     668      3      -6248.18      -6248.17      0.00379201      2.27396e-07      0      3.57319e-08      
     669      3      -6249.06      -6249.06      0.00175315      3.5062      3.49158      0.0136749      
     670      3      -6248.98      -6248.99      0.000358735      4.08948      4.06507      0.0174642      
     671      3      -6248.94      -6248.95      0.00227659      4.07181      4.03597      0.0166105      
     672      3      -6249.24      -6249.22      0.00783983      1.22644e-08      0      1.92717e-09      
     673      3      -6247.31      -6247.3      0.00184395      1.61878e-08      0      2.54368e-09      
     674      3      -6243.41      -6243.41      0.00192355      3.08648      3.10719      0.0706811      
     675      3      -6249.39      -6249.38      0.00310551      2.99229e-09      0      4.70195e-10      
     676      3      -6246.02      -6246.03      0.00183845      1.61516      1.49124      0.0340352      
     677      3      -6245.47      -6245.47      0.000143068      3.54653      3.46435      0.0198638      
     678      3      -6248.41      -6248.4      0.0014283      5.48976e-09      0      8.62641e-10      
     679      3      -6245.13      -6245.14      0.00356271      3.35751      3.38434      0.0505761      
     680      3      -6244.52      -6244.54      0.00792511      3.76762      3.9734      0.0771983      
     681      3      -6248.46      -6248.47      0.00318088      6.81421      6.76161      0.0321294      
     682      3      -6248.96      -6248.96      0.00219065      4.05427      4.00739      0.0186527      
     683      3      -6245.8      -6245.77      0.00819346      3.23904      3.32908      0.0225006      
     684      3      -6248.94      -6248.95      0.00343449      4.96755e-09      0      7.80579e-10      
     685      3      -6244.47      -6244.42      0.0168746      3.89888      4.02779      0.0300763      
     686      3      -6245.28      -6245.24      0.0132542      5.01545      4.96155      0.0414226      
     687      3      -6248.78      -6248.78      0.00148908      4.66524      4.64491      0.0175264      
     688      3      -6248.96      -6248.97      0.00192705      4.30041      4.27233      0.0123198      
     689      3      -6246.84      -6246.83      0.0033532      1.65148      1.63473      0.0398738      
     690      3      -6229.72      -6229.73      4.94506e-05      11.715      11.6734      0.0367032      
     691      3      -6236.56      -6236.58      0.00537382      14.0207      14.2536      0.0880488      
     692      3      -6249.26      -6249.25      0.000930567      2.16648      2.15939      0.0105915      
     693      3      -6243.81      -6243.77      0.0135424      4.13759      4.18874      0.0324821      
     694      3      -6245.35      -6245.37      0.00759421      1.25319      1.36237      0.0325133      
     695      3      -6247.88      -6247.87      0.00303813      9.10011      8.98219      0.0544685      
     696      3      -6248.22      -6248.22      0.000670762      2.09444e-08      0      3.29111e-09      
     697      3      -6249.26      -6249.25      0.00204905      2.17027      2.14244      0.0174772      
     698      3      -6243.14      -6243.11      0.0087666      5.21981      5.14894      0.135787      
     699      3      -6201.56      -6201.57      5.54537e-05      46.4493      46.4503      0.0042189      
     700      3      -6249.03      -6249.03      0.000451983      3.81377      3.7653      0.0224575      
     701      3      -6233.4      -6233.41      0.00434339      19.185      19.3469      0.0399275      
     702      3      -6249.32      -6249.31      0.00306072      0.0194438      0.0276345      0.00199025      
     703      3      -6243.73      -6243.69      0.0129705      3.95477      4.28526      0.0709689      
     704      3      -6244.42      -6244.41      0.00194439      5.37847      5.72087      0.112892      
     705      3      -6246.77      -6246.8      0.0109221      2.27869      2.25795      0.0229831      
     706      3      -6240.91      -6240.88      0.0103605      4.99439      5.07554      0.0465438      
     707      3      -6248.88      -6248.89      0.00143694      4.54855      4.50142      0.0240208      
     708      3      -6246.59      -6246.58      0.00259707      1.26748      1.24496      0.0195949      
     709      3      -6225.7      -6225.69      0.00183719      31.5301      31.4704      0.0422588      
     710      3      -6242.94      -6242.9      0.0112288      2.50036      2.56671      0.0210893      
     711      3      -6246.59      -6246.6      0.0034022      2.18547      2.10584      0.0411228      
     712      3      -6241.07      -6241.09      0.00681597      9.12323      8.93181      0.0989435      
     713      3      -6229.94      -6229.93      0.000757139      13.5068      13.3607      0.0888839      
     714      3      -6237.76      -6237.69      0.0221326      6.21884      6.61699      0.103605      
     715      3      -6245.88      -6245.86      0.00422029      2.40658      2.42766      0.080961      
     716      3      -6245.84      -6245.86      0.00753946      3.62682      3.89882      0.0719338      
     717      3      -6242.87      -6242.89      0.00662935      4.47112      4.68569      0.0559647      
     718      3      -6248.62      -6248.62      5.17667e-05      0.450439      0.460427      0.0074694      
     719      3      -6248.19      -6248.16      0.00875358      9.93217e-08      0      2.28122e-08      
     720      3      -6249.2      -6249.2      0.000382031      2.65402      2.63823      0.00601015      
     721      3      -6246.96      -6246.95      0.00392968      0.637801      0.697742      0.0369835      
     722      3      -6245.14      -6245.14      0.000896062      4.13746      3.68124      0.142146      
     723      3      -6249.36      -6249.37      0.0026708      1.41249e-07      0      2.21951e-08      
     724      3      -6246.18      -6246.18      0.00122537      2.64915      2.61747      0.0209687      
     725      3      -6241.91      -6241.95      0.0147079      5.77661      5.95907      0.146132      
     726      3      -6240.21      -6240.24      0.00951762      9.98199      10.0967      0.0346226      
     727      3      -6244.77      -6244.74      0.00896916      3.55613      3.53511      0.0581675      
     728      3      -6249.32      -6249.31      0.00305736      0.0201912      0.0282088      0.00209106      
     729      3      -6249.24      -6249.24      6.49153e-05      2.35753      2.34215      0.00846585      
     730      3      -6245.97      -6245.98      0.00526301      0.979521      0.943552      0.017997      
     731      3      -6249.14      -6249.14      0.000955268      3.14318      3.11323      0.0113021      
     732      3      -6238.54      -6238.57      0.00987437      10.1091      9.92648      0.106668      
     733      3      -6244.64      -6244.62      0.00704283      3.94694      4.06549      0.0256795      
     734      3      -6249.12      -6249.13      0.000551625      3.24876      3.22761      0.00833611      
     735      3      -6245.02      -6245      0.00502083      2.52342      2.5581      0.0647264      
     736      3      -6248.46      -6248.47      0.00340634      6.82033      6.72837      0.0287889      
     737      3      -6248.79      -6248.8      0.000450975      5.44895      5.43643      0.0303906      
     738      3      -6234.85      -6234.85      0.00094391      15.1696      15.2669      0.048737      
     739      3      -6245      -6244.99      0.00357571      4.31523      4.33897      0.03183      
     740      3      -6241.61      -6241.69      0.0266622      10.6072      10.4747      0.0471087      
     741      3      -6249.13      -6249.13      0.00117841      3.07591      3.05459      0.0118815      
     742      3      -6243.69      -6243.67      0.00691074      5.19779      4.94973      0.0976823      
     743      3      -6242.75      -6242.76      0.00219325      10.3937      10.7148      0.13457      
     744      3      -6244.83      -6244.81      0.00624736      4.08701      4.22855      0.0492821      
     745      3      -6248.21      -6248.23      0.00638422      7.63102      7.40559      0.0735857      
     746      3      -6246.49      -6246.48      0.0015341      1.49807      1.35917      0.0346693      
     747      3      -6242.8      -6242.83      0.0103215      8.23798      8.32829      0.155943      
     748      3      -6248.52      -6248.52      0.000369158      0.551076      0.580913      0.0114908      
     749      3      -6249.13      -6249.13      0.000933273      3.13964      3.07637      0.0170305      
     750      3      -6233.4      -6233.39      0.0026614      27.7286      27.7809      0.0363585      
     751      3      -6217.98      -6217.98      5.89214e-06      52.1405      52.1399      0.0109451      
     752      3      -6243.97      -6244.04      0.0248242      3.03169      2.83627      0.0751026      
     753      3      -6248.61      -6248.61      0.000678108      6.22874      6.19171      0.0361731      
     754      3      -6248.78      -6248.78      0.00138404      0.360143      0.373507      0.00689967      
     755      3      -6228.53      -6228.53      0.00116299      31.6828      31.6948      0.0119628      
     756      3      -6248.41      -6248.42      0.00292572      0.524697      0.533431      0.010086      
     757      3      -6241.32      -6241.29      0.00870121      6.61501      6.72674      0.0651665      
     758      3      -6246.25      -6246.27      0.00854679      1.87704      1.82885      0.0514056      
     759      3      -6243.62      -6243.61      0.0018435      4.79796      4.75544      0.0470388      
     760      3      -6246.01      -6245.96      0.014772      1.77168      1.80217      0.0230871      
     761      3      -6239.92      -6239.9      0.0048216      14.5283      14.5485      0.0543711      
     762      3      -6248.65      -6248.66      0.00305264      5.50715      5.41879      0.032376      
     763      3      -6240.05      -6240.06      0.00082819      5.27053      5.15049      0.0423174      
     764      3      -6246.01      -6245.99      0.00396104      3.19594      3.29538      0.0258145      
     765      3      -6242.4      -6242.38      0.00695346      4.52926      4.68074      0.0315562      
     766      3      -6245.97      -6245.94      0.0110023      3.37461      3.39696      0.00710361      
     767      3      -6245.65      -6245.61      0.0148986      3.36055      3.37469      0.0638616      
     768      3      -6247.43      -6247.44      0.00452422      1.09402      1.04152      0.033435      
     769      3      -6236.15      -6236.17      0.00558501      4.42843      4.4315      0.030495      
     770      3      -6242.58      -6242.66      0.0279194      2.38004      2.34384      0.0372074      
     771      3      -6220.93      -6220.93      0.000110904      23.5181      23.5335      0.0224707      
     772      3      -6248.9      -6248.9      0.00227688      4.48008      4.43878      0.0127509      
     773      3      -6246.84      -6246.82      0.00537545      0.475464      0.312167      0.0440014      
     774      3      -6240.41      -6240.42      0.00310127      12.0644      12.0238      0.122369      
     775      3      -6247.24      -6247.24      0.000648797      4.18704e-07      0      6.57931e-08      
     776      3      -6246.72      -6246.72      0.000209882      1.68457      1.79289      0.029461      
     777      3      -6246.98      -6246.98      2.1517e-05      0.749199      0.83261      0.0621676      
     778      3      -6248.1      -6248.11      0.00350062      7.20393      7.00082      0.0726967      
     779      3      -6248.51      -6248.53      0.00712785      5.43793      5.25301      0.0644855      
     780      3      -6248.42      -6248.43      0.00391237      6.53226      6.41969      0.0463176      
     781      3      -6246.4      -6246.39      0.00398628      3.80166      3.72684      0.0343868      
     782      3      -6249.05      -6249.05      0.0016255      3.55725      3.52833      0.0214064      
# n48.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     783      48      -99937.3      -99937.6      0.00607935      1.47391      1.39656      0.00328942      
     784      48      -99973.9      -99973.9      0.000227427      5.92757      5.97913      0.00256991      
     785      48      -99987.2      -99987.2      0.000540339      8.77485e-07      0.0700972      0.00305294      
     786      48      -99965.7      -99965.8      0.00115576      7.04316      6.95941      0.00394587      
     787      48      -99984.6      -99984.6      0.000254181      3.79081e-07      0.0246088      0.000935257      
     788      48      -99936.6      -99936.8      0.00297723      0.359925      0.351203      0.000678926      
     789      48      -99957.6      -99957.6      2.82245e-05      4.36314      4.37586      0.000724298      
     790      48      -99941.8      -99942      0.00396578      1.85273      1.73694      0.00488353      
     791      48      -99982.7      -99982.7      0.000904762      4.40813e-07      0.020574      0.00078924      
     792      48      -99981.1      -99981.1      0.00117854      1.3701e-06      0.11088      0.00491721      
     793      48      -99955.3      -99955.2      0.0024651      4.36224      4.35955      0.00111912      
     794      48      -99990      -99990.1      0.0012853      3.6171e-07      0.0173653      0.000504452      
     795      48      -99979.3      -99979.3      6.03086e-05      1.36965e-06      0.096542      0.00450669      
     796      48      -99978.1      -99978      0.00129469      1.69661e-06      0.0852635      0.00383666      
     797      48      -99989.3      -99989.4      0.00141331      4.18132e-07      0.0128339      0.000611194      
     798      48      -99988.1      -99988.2      0.00182181      3.37915e-07      0.0172231      0.000560527      
     799      48      -99977.4      -99977.3      0.00219763      1.52526e-06      0.083766      0.00343325      
     800      48      -99990.2      -99990.2      0.00133563      5.48293e-07      0.0433385      0.00207394      
     801      48      -99985.3      -99985.3      0.000251722      1.04602e-06      0.0566413      0.00261773      
     802      48      -99989.7      -99989.8      0.00103638      4.72853e-07      0.0599498      0.0026245      
     803      48      -99959.4      -99959.6      0.00382485      5.09916      5.15029      0.00230194      
     804      48      -99973.6      -99973.5      0.00176758      5.09065      5.03471      0.0025729      
     805      48      -99934.6      -99934.7      0.00313003      1.18506      0.991118      0.00773124      
     806      48      -99979      -99979      0.000416539      9.07275e-07      0.0190685      0.00104215      
     807      48      -99988.7      -99988.7      0.000144187      7.42516e-07      0.0171362      0.000571364      
     808      48      -99963.6      -99963.5      0.00270155      1.94166      1.85714      0.00364988      
     809      48      -99976.9      -99976.9      0.000451774      2.26661      2.26672      0.00141951      
     810      48      -99983.1      -99983.2      0.00116185      1.22905e-06      0.0509153      0.00241782      
     811      48      -99986.5      -99986.5      0.00149152      3.51219e-07      0.0104536      0.000487924      
     812      48      -99941.2      -99941.2      0.00109077      10.6439      10.7362      0.00935752      
     813      48      -99925.1      -99925.1      0.000424227      12.7679      12.7135      0.00912957      
     814      48      -99920.1      -99920.1      0.000714204      15.0966      14.9844      0.0111209      
     815      48      -99990      -99990.1      0.0012853      3.6171e-07      0.0173653      0.000504452      
     816      48      -99990      -99990.1      0.00128273      0.000551759      0.020792      0.00077272      
     817      48      -99981.2      -99981.3      0.000744258      1.13296      1.15708      0.00376402      
     818      48      -99969.8      -99969.7      0.000986271      3.52108      3.5529      0.00522973      
     819      48      -99981      -99981      0.00029952      1.32701      1.30894      0.00512074      
     820      48      -99951      -99951      0.000670798      7.68664      7.71118      0.00554373      
     821      48      -99936.8      -99936.8      0.00138723      10.1469      10.1474      0.00475998      
     822      48      -99972.2      -99972.3      0.00292355      2.10822      2.15307      0.00863047      
     823      48      -99888.7      -99888.7      0.00132186      28.0363      28.0222      0.00751959      
     824      48      -99966.7      -99966.8      0.000773242      3.83659      3.84155      0.00124692      
     825      48      -99989.6      -99989.7      0.00120392      0.0382061      0.0515249      0.000908744      
     826      48      -99989.8      -99989.8      0.00121943      0.0252576      0.0334136      0.000756911      
     827      48      -99936.8      -99936.8      0.00138709      10.1469      10.1474      0.00477342      
     828      48      -99982      -99982      0.000811545      1.03524      1.11246      0.00777881      
     829      48      -99924.4      -99924.5      0.00161529      12.6304      12.6729      0.0076483      
     830      48      -99973.7      -99973.6      0.000823561      2.81328      2.85835      0.00306311      
     831      48      -99982.8      -99982.8      0.000692303      0.918643      0.928407      0.00503452      
     832      48      -99987.7      -99987.8      0.00114378      0.230386      0.314145      0.00640565      
     833      48      -99941      -99941.2      0.00399185      11.5112      11.4857      0.00954219      
     834      48      -99977.1      -99977.1      0.000922928      2.22523      2.21467      0.00325367      
     835      48      -99973.8      -99973.7      0.000903461      2.67666      2.68035      0.00374544      
     836      48      -99964.9      -99964.9      9.70748e-05      3.85251      3.91483      0.00719312      
     837      48      -99979      -99979.1      0.000963858      1.47013      1.44902      0.008439      
     838      48      -99948      -99948.1      0.000819006      7.78323      7.77582      0.00720156      
     839      48      -99980.3      -99980.3      0.000766909      1.66036      1.7243      0.00634483      
     840      48      -99980.9      -99980.9      0.000719465      1.14728      1.17027      0.0033859      
     841      48      -99911.7      -99911.7      0.000409676      17.5498      17.6212      0.00959194      
     842      48      -99931.7      -99931.7      0.000128166      11.0717      10.96      0.00709908      
     843      48      -99909.9      -99909.8      0.00191301      19.7179      19.759      0.00916143      
     844      48      -99975.3      -99975.5      0.00346522      1.65481      1.73424      0.00705685      
     845      48      -99963.3      -99963.3      0.000950407      4.4647      4.46804      0.0012558      
     846      48      -99973.7      -99973.8      0.00110707      2.33329      2.28863      0.00451828      
     847      48      -99974.6      -99974.7      0.00101405      2.3195      2.26262      0.00390337      
     848      48      -99969.7      -99969.8      0.0012403      2.65048      2.68872      0.00636235      
     849      48      -99925.1      -99925      0.00140643      14.5158      14.4683      0.00624723      
     850      48      -99932.1      -99932      0.00150441      11.3283      11.297      0.00710019      
     851      48      -99978.5      -99978.5      0.000812477      1.56506      1.49288      0.00406864      
     852      48      -99978.2      -99978.2      0.0013273      2.01267      2.02486      0.00304622      
     853      48      -99978.8      -99978.8      0.000886886      1.45507      1.35326      0.00458814      
     854      48      -99980.1      -99980      0.00139309      1.67902      1.71622      0.00391387      
     855      48      -99979      -99979      0.0011158      1.79619      1.82298      0.00425679      
     856      48      -99979.8      -99979.8      0.000664286      1.30301      1.3277      0.0051479      
     857      48      -99934.9      -99934.8      0.00122508      10.7015      10.6382      0.00677427      
     858      48      -99979.8      -99979.8      0.000664269      1.30301      1.3277      0.00517403      
     859      48      -99944.6      -99944.9      0.00522322      10.5659      10.4583      0.00833316      
     860      48      -99938.8      -99938.8      0.000958768      10.4171      10.4863      0.00460555      
     861      48      -99951      -99951      0.000670844      7.68664      7.71101      0.00513784      
     862      48      -99988.6      -99988.6      0.00111893      0.142003      0.178855      0.00245534      
     863      48      -99970.1      -99970.2      0.00098207      3.02838      2.96199      0.00714357      
     864      48      -99954      -99954      0.000156252      6.54206      6.59717      0.00771218      
     865      48      -99932.2      -99931.9      0.00518549      13.5662      13.5346      0.00407274      
     866      48      -99969.8      -99969.7      0.000986356      3.52108      3.55289      0.00528243      
     867      48      -99978.8      -99978.8      0.00201037      1.30961      1.24368      0.008874      
     868      48      -99931.5      -99931.4      0.00153096      11.2188      11.1652      0.00384969      
     869      48      -99960      -99960.1      0.00088155      4.94563      5.00637      0.00326551      
     870      48      -99983.9      -99983.8      0.000529112      1.09884      1.14311      0.00642909      
     871      48      -99961.5      -99961.6      0.000647217      4.06214      4.07545      0.00756534      
     872      48      -99967.4      -99967.4      0.000353162      3.80768      3.83303      0.00249444      
     873      48      -99944.7      -99944.8      0.000998686      7.99857      7.92928      0.00734977      
     874      48      -99969.6      -99969.6      0.000523444      3.09151      3.15672      0.00832623      
     875      48      -99989.1      -99989.1      0.00115365      0.0925218      0.120687      0.00205071      
     876      48      -99917.6      -99917.6      4.46937e-05      16.522      16.635      0.00954705      
     877      48      -99981.4      -99981.5      0.0010293      1.06617      0.970304      0.00546334      
     878      48      -99965.9      -99965.8      0.00177578      4.68963      4.78557      0.00752891      
     879      48      -99954.2      -99954.3      0.00108281      6.01243      5.8145      0.0124241      
     880      48      -99964.5      -99964.5      0.00108109      4.20011      4.17458      0.00188007      
     881      48      -99927.6      -99927.6      0.000948923      8.51288      8.50178      0.0023768      
     882      48      -99955.5      -99955.6      0.00233242      3.95032      3.95648      0.00858322      
     883      48      -99809.9      -99809.9      0.00053812      27.8416      27.8576      0.00257254      
     884      48      -99940.4      -99940.5      0.00123799      6.58473      6.65135      0.0051784      
     885      48      -99911.4      -99911.6      0.00394613      19.6703      19.7894      0.00968787      
     886      48      -99896.3      -99896.5      0.00348435      9.18569      9.28468      0.00945361      
     887      48      -99916.9      -99916.8      0.000811286      16.2963      16.3363      0.00647415      
     888      48      -99782.1      -99782.2      0.000877123      24.7741      24.7623      0.00357861      
     889      48      -99921.8      -99921.8      0.000427821      25.1899      25.1963      0.00410765      
     890      48      -99923.1      -99923.1      3.03987e-05      12.0707      12.0287      0.00692756      
     891      48      -99887.3      -99887.2      0.0023652      24.3287      24.3047      0.00315266      
     892      48      -99932.2      -99932.2      0.00025357      3.86084      3.86458      0.00488772      
     893      48      -99924.1      -99924.1      0.000400408      9.02556      9.06194      0.00312291      
     894      48      -99948.5      -99948.6      0.000567421      4.99018      4.92759      0.0070215      
     895      48      -99870.9      -99870.9      0.00119521      18.8878      18.9125      0.00350039      
     896      48      -99840.7      -99840.7      0.000416988      19.403      19.3363      0.00460382      
     897      48      -99934.5      -99934.4      0.00248123      17.8189      17.8768      0.00741048      
     898      48      -99931.9      -99931.9      0.000932323      9.21713      9.1891      0.00298524      
     899      48      -99930      -99930      0.000499904      8.9425      8.96488      0.00263563      
     900      48      -99950.1      -99950      0.00264162      10.7881      10.8609      0.00758082      
     901      48      -99910.3      -99910.3      0.000455185      28.3326      28.3244      0.00369111      
     902      48      -99895.9      -99896.1      0.0046401      30.6314      30.5889      0.00448407      
     903      48      -99922.3      -99922.6      0.0049583      15.608      15.5299      0.00793828      
     904      48      -99768.4      -99768.5      0.000129474      29.8233      29.8251      0.00108434      
     905      48      -99939.5      -99939.7      0.00387506      15.4516      15.4368      0.0090778      
     906      48      -99848.8      -99848.7      0.0012701      19.3702      19.3466      0.00367518      
     907      48      -99797.2      -99797.3      0.000890537      18.4958      18.4804      0.00336276      
     908      48      -99936.3      -99936.4      0.000775179      2.51986      2.51204      0.00551276      
     909      48      -99825.5      -99825.5      5.95649e-05      21.9111      21.9078      0.00113007      
     910      48      -99956.4      -99956.5      0.00138418      7.42916      7.48635      0.00598726      
     911      48      -99933.2      -99933.1      0.000967459      9.92045      9.88754      0.00271823      
     912      48      -99831.3      -99831      0.0051042      33.1343      33.1216      0.00400717      
     913      48      -99948      -99948      0.000508768      9.64945      9.6994      0.00324217      
     914      48      -99944.5      -99944.5      0.000260578      6.75      6.77458      0.00355765      
     915      48      -99911.1      -99911.1      0.000890334      16.9108      16.9218      0.00364362      
     916      48      -99843.8      -99843.7      0.00083166      16.3309      16.3002      0.0026606      
     917      48      -99925.5      -99925.4      0.0029904      22.3058      22.2819      0.00309888      
