LAMMPS (22 Feb 2013)
Reading data file ...
  orthogonal box = (-240 -240 -240) to (240 240 240)
  2 by 2 by 4 MPI processor grid
  1280 atoms
320 atoms in group sphere1
320 atoms in group sphere2
320 atoms in group sphere3
320 atoms in group sphere4
Using a lattice-Boltzmann grid of 120 by 120 by 120 total grid points. (fix_lb_fluid.cpp:341)
Not adding the fluid force to any of the MD particles.  To add this force use one of the viscous_lb, pc, or rigid_pc_
sphere fixes (fix_lb_fluid.cpp:562)
Setting up run ...
Memory usage per processor = 6.53706 Mbytes
Step Temp E_pair E_mol TotEng Press 
-1.117708E-03 -2.385749E-02 2.504485E-07 4.892583E-06 -1.980778E-07 5.036157E-03
-1.117920E-03 -2.385859E-02 2.502432E-07 4.903770E-06 -1.974274E-07 5.035872E-03
-1.118132E-03 -2.385970E-02 2.499965E-07 4.914459E-06 -1.966722E-07 5.035587E-03
-1.118344E-03 -2.386080E-02 2.497256E-07 4.924426E-06 -1.958046E-07 5.035301E-03
-1.118555E-03 -2.386191E-02 2.494253E-07 4.933627E-06 -1.948060E-07 5.035015E-03
-1.118767E-03 -2.386301E-02 2.490758E-07 4.942237E-06 -1.936349E-07 5.034729E-03
-1.118979E-03 -2.386412E-02 2.486810E-07 4.950280E-06 -1.922646E-07 5.034442E-03
-1.119191E-03 -2.386523E-02 2.482426E-07 4.957740E-06 -1.906948E-07 5.034155E-03
-1.119403E-03 -2.386633E-02 2.477596E-07 4.964607E-06 -1.889260E-07 5.033867E-03
-1.119615E-03 -2.386744E-02 2.472312E-07 4.970869E-06 -1.869579E-07 5.033579E-03
-1.119827E-03 -2.386855E-02 2.466564E-07 4.976516E-06 -1.847895E-07 5.033290E-03
-1.120039E-03 -2.386966E-02 2.460335E-07 4.981557E-06 -1.824546E-07 5.033000E-03
-1.120251E-03 -2.387077E-02 2.453594E-07 4.985989E-06 -1.799792E-07 5.032711E-03
-1.120463E-03 -2.387188E-02 2.446344E-07 4.989789E-06 -1.773665E-07 5.032420E-03
-1.120675E-03 -2.387299E-02 2.438594E-07 4.992982E-06 -1.746441E-07 5.032130E-03
-1.120887E-03 -2.387410E-02 2.430546E-07 4.995757E-06 -1.718588E-07 5.031838E-03
-1.121099E-03 -2.387521E-02 2.422121E-07 4.998071E-06 -1.690109E-07 5.031547E-03
-1.121311E-03 -2.387632E-02 2.413323E-07 4.999905E-06 -1.660986E-07 5.031255E-03
-1.121523E-03 -2.387743E-02 2.404361E-07 5.001481E-06 -1.631436E-07 5.030963E-03
-1.121735E-03 -2.387854E-02 2.395170E-07 5.002795E-06 -1.601492E-07 5.030670E-03
-1.121948E-03 -2.387965E-02 2.385716E-07 5.003816E-06 -1.571129E-07 5.030377E-03
-1.122160E-03 -2.388076E-02 2.375987E-07 5.004522E-06 -1.540328E-07 5.030083E-03
-1.122372E-03 -2.388188E-02 2.365975E-07 5.004893E-06 -1.509075E-07 5.029788E-03
-1.122584E-03 -2.388299E-02 2.355676E-07 5.004913E-06 -1.477352E-07 5.029493E-03
-1.122796E-03 -2.388410E-02 2.345092E-07 5.004554E-06 -1.445099E-07 5.029197E-03
-1.123008E-03 -2.388522E-02 2.334249E-07 5.003754E-06 -1.412235E-07 5.028900E-03
-1.123220E-03 -2.388633E-02 2.323272E-07 5.002357E-06 -1.378768E-07 5.028603E-03
-1.123432E-03 -2.388744E-02 2.312315E-07 5.000125E-06 -1.344642E-07 5.028306E-03
-1.123645E-03 -2.388856E-02 2.301416E-07 4.996926E-06 -1.309794E-07 5.028007E-03
-1.123857E-03 -2.388967E-02 2.290493E-07 4.992808E-06 -1.274188E-07 5.027708E-03
-1.124069E-03 -2.389079E-02 2.279580E-07 4.987799E-06 -1.237679E-07 5.027409E-03
-1.124281E-03 -2.389190E-02 2.268652E-07 4.981914E-06 -1.200285E-07 5.027109E-03
-1.124493E-03 -2.389302E-02 2.257783E-07 4.975082E-06 -1.161969E-07 5.026808E-03
-1.124706E-03 -2.389414E-02 2.246989E-07 4.967258E-06 -1.122709E-07 5.026506E-03
-1.124918E-03 -2.389525E-02 2.236259E-07 4.958519E-06 -1.082593E-07 5.026204E-03
-1.125130E-03 -2.389637E-02 2.225536E-07 4.948872E-06 -1.041590E-07 5.025901E-03
-1.125343E-03 -2.389749E-02 2.214878E-07 4.938223E-06 -9.996192E-08 5.025598E-03
-1.125555E-03 -2.389861E-02 2.204327E-07 4.926521E-06 -9.566817E-08 5.025296E-03
-1.125767E-03 -2.389973E-02 2.193837E-07 4.913815E-06 -9.127776E-08 5.024993E-03
-1.125980E-03 -2.390084E-02 2.183443E-07 4.900180E-06 -8.679354E-08 5.024690E-03
-1.126192E-03 -2.390196E-02 2.173346E-07 4.885906E-06 -8.227659E-08 5.024386E-03
-1.126405E-03 -2.390308E-02 2.163385E-07 4.871064E-06 -7.775708E-08 5.024082E-03
-1.126617E-03 -2.390420E-02 2.153635E-07 4.856012E-06 -7.325621E-08 5.023778E-03
-1.126830E-03 -2.390532E-02 2.144082E-07 4.840887E-06 -6.879919E-08 5.023472E-03
-1.127042E-03 -2.390644E-02 2.134660E-07 4.825690E-06 -6.437995E-08 5.023166E-03
-1.127255E-03 -2.390756E-02 2.125370E-07 4.810432E-06 -5.999687E-08 5.022859E-03
-1.127467E-03 -2.390869E-02 2.116187E-07 4.795145E-06 -5.564876E-08 5.022551E-03
-1.127679E-03 -2.390981E-02 2.106984E-07 4.779978E-06 -5.133476E-08 5.022242E-03
-1.127892E-03 -2.391093E-02 2.097793E-07 4.764943E-06 -4.705447E-08 5.021934E-03
-1.128104E-03 -2.391205E-02 2.088626E-07 4.750045E-06 -4.280800E-08 5.021624E-03
-1.128317E-03 -2.391317E-02 2.079487E-07 4.735297E-06 -3.859541E-08 5.021314E-03
-1.128529E-03 -2.391430E-02 2.070378E-07 4.720709E-06 -3.441706E-08 5.021003E-03
-1.128742E-03 -2.391542E-02 2.061293E-07 4.706305E-06 -3.027742E-08 5.020692E-03
-1.128954E-03 -2.391654E-02 2.052215E-07 4.692120E-06 -2.618456E-08 5.020379E-03
-1.129167E-03 -2.391767E-02 2.043153E-07 4.678159E-06 -2.213723E-08 5.020067E-03
-1.129379E-03 -2.391879E-02 2.034114E-07 4.664432E-06 -1.813483E-08 5.019753E-03
-1.129591E-03 -2.391992E-02 2.025100E-07 4.650947E-06 -1.417704E-08 5.019439E-03
-1.129804E-03 -2.392104E-02 2.016112E-07 4.637714E-06 -1.026358E-08 5.019124E-03
-1.130016E-03 -2.392217E-02 2.007152E-07 4.624743E-06 -6.394420E-09 5.018808E-03
-1.130229E-03 -2.392330E-02 1.998192E-07 4.612055E-06 -2.582754E-09 5.018492E-03
-1.130441E-03 -2.392442E-02 1.989213E-07 4.599654E-06 1.166548E-09 5.018175E-03
-1.130654E-03 -2.392555E-02 1.980232E-07 4.587546E-06 4.853780E-09 5.017857E-03
-1.130866E-03 -2.392668E-02 1.971231E-07 4.575762E-06 8.443186E-09 5.017539E-03
-1.131078E-03 -2.392780E-02 1.962234E-07 4.564257E-06 1.196220E-08 5.017220E-03
-1.131291E-03 -2.392893E-02 1.953261E-07 4.553013E-06 1.542158E-08 5.016900E-03
-1.131503E-03 -2.393006E-02 1.944306E-07 4.542039E-06 1.881989E-08 5.016579E-03
-1.131716E-03 -2.393119E-02 1.935375E-07 4.531335E-06 2.215982E-08 5.016257E-03
-1.131928E-03 -2.393232E-02 1.926548E-07 4.520851E-06 2.546696E-08 5.015935E-03
-1.132141E-03 -2.393345E-02 1.917823E-07 4.510612E-06 2.874119E-08 5.015612E-03
-1.132353E-03 -2.393458E-02 1.909184E-07 4.500642E-06 3.198134E-08 5.015289E-03
-1.132566E-03 -2.393571E-02 1.900625E-07 4.490959E-06 3.518685E-08 5.014964E-03
-1.132778E-03 -2.393684E-02 1.892125E-07 4.481597E-06 3.835738E-08 5.014639E-03
-1.132990E-03 -2.393797E-02 1.883457E-07 4.472821E-06 4.149204E-08 5.014313E-03
-1.133203E-03 -2.393910E-02 1.874489E-07 4.464888E-06 4.459788E-08 5.013986E-03
-1.133415E-03 -2.394023E-02 1.865303E-07 4.457824E-06 4.767513E-08 5.013658E-03
-1.133628E-03 -2.394136E-02 1.855937E-07 4.451622E-06 5.072013E-08 5.013330E-03
-1.133840E-03 -2.394250E-02 1.846400E-07 4.446292E-06 5.373044E-08 5.013000E-03
-1.134053E-03 -2.394363E-02 1.836694E-07 4.441853E-06 5.670046E-08 5.012670E-03
-1.134265E-03 -2.394476E-02 1.826820E-07 4.438340E-06 5.963330E-08 5.012340E-03
-1.134478E-03 -2.394590E-02 1.816796E-07 4.435746E-06 6.252957E-08 5.012008E-03
-1.134690E-03 -2.394703E-02 1.806636E-07 4.434065E-06 6.538938E-08 5.011676E-03
-1.134903E-03 -2.394817E-02 1.796334E-07 4.433318E-06 6.817943E-08 5.011343E-03
-1.135115E-03 -2.394930E-02 1.785883E-07 4.433510E-06 7.087490E-08 5.011009E-03
-1.135328E-03 -2.395044E-02 1.775271E-07 4.434578E-06 7.348069E-08 5.010674E-03
-1.135540E-03 -2.395157E-02 1.764471E-07 4.436483E-06 7.598280E-08 5.010339E-03
-1.135753E-03 -2.395271E-02 1.753458E-07 4.439236E-06 7.836442E-08 5.010003E-03
-1.135965E-03 -2.395384E-02 1.742315E-07 4.442734E-06 8.063033E-08 5.009667E-03
-1.136178E-03 -2.395498E-02 1.731014E-07 4.447028E-06 8.279176E-08 5.009329E-03
-1.136390E-03 -2.395612E-02 1.719620E-07 4.452095E-06 8.485340E-08 5.008991E-03
-1.136603E-03 -2.395726E-02 1.708153E-07 4.457917E-06 8.681784E-08 5.008651E-03
-1.136816E-03 -2.395839E-02 1.696694E-07 4.464406E-06 8.868193E-08 5.008311E-03
-1.137029E-03 -2.395953E-02 1.685205E-07 4.471582E-06 9.044546E-08 5.007970E-03
-1.137241E-03 -2.396067E-02 1.673633E-07 4.479510E-06 9.210911E-08 5.007628E-03
-1.137454E-03 -2.396181E-02 1.662006E-07 4.488176E-06 9.367267E-08 5.007287E-03
-1.137667E-03 -2.396295E-02 1.650334E-07 4.497574E-06 9.513540E-08 5.006944E-03
-1.137879E-03 -2.396409E-02 1.638628E-07 4.507697E-06 9.649670E-08 5.006602E-03
-1.138092E-03 -2.396523E-02 1.626895E-07 4.518542E-06 9.775587E-08 5.006258E-03
-1.138305E-03 -2.396637E-02 1.615142E-07 4.530104E-06 9.891221E-08 5.005915E-03
-1.138518E-03 -2.396751E-02 1.603379E-07 4.542379E-06 9.996500E-08 5.005571E-03
-1.138730E-03 -2.396866E-02 1.591538E-07 4.555434E-06 1.009126E-07 5.005226E-03
-1.138943E-03 -2.396980E-02 1.579514E-07 4.569421E-06 1.017533E-07 5.004880E-03
-1.139156E-03 -2.397094E-02 1.567377E-07 4.584307E-06 1.024860E-07 5.004534E-03
-1.139369E-03 -2.397208E-02 1.555097E-07 4.600124E-06 1.031095E-07 5.004187E-03
-1.139582E-03 -2.397323E-02 1.542569E-07 4.617022E-06 1.036214E-07 5.003839E-03
-1.139794E-03 -2.397437E-02 1.530033E-07 4.634771E-06 1.040216E-07 5.003491E-03
-1.140007E-03 -2.397552E-02 1.517470E-07 4.653352E-06 1.043090E-07 5.003141E-03
-1.140220E-03 -2.397666E-02 1.504898E-07 4.672674E-06 1.044876E-07 5.002791E-03
-1.140433E-03 -2.397781E-02 1.492300E-07 4.692305E-06 1.045999E-07 5.002441E-03
-1.140646E-03 -2.397895E-02 1.479658E-07 4.712160E-06 1.046605E-07 5.002091E-03
-1.140859E-03 -2.398010E-02 1.467007E-07 4.732255E-06 1.046680E-07 5.001740E-03
-1.141072E-03 -2.398124E-02 1.454351E-07 4.752580E-06 1.046218E-07 5.001388E-03
-1.141285E-03 -2.398239E-02 1.441696E-07 4.773120E-06 1.045220E-07 5.001036E-03
-1.141497E-03 -2.398354E-02 1.429182E-07 4.793991E-06 1.043627E-07 5.000684E-03
-1.141710E-03 -2.398468E-02 1.416798E-07 4.815216E-06 1.041398E-07 5.000331E-03
-1.141923E-03 -2.398583E-02 1.404516E-07 4.836783E-06 1.038538E-07 4.999977E-03
-1.142136E-03 -2.398698E-02 1.392311E-07 4.858715E-06 1.035068E-07 4.999623E-03
-1.142349E-03 -2.398813E-02 1.380191E-07 4.880998E-06 1.031025E-07 4.999268E-03
-1.142562E-03 -2.398928E-02 1.368158E-07 4.903610E-06 1.026416E-07 4.998913E-03
-1.142775E-03 -2.399043E-02 1.356212E-07 4.926532E-06 1.021252E-07 4.998557E-03
-1.142988E-03 -2.399158E-02 1.344361E-07 4.949737E-06 1.015539E-07 4.998200E-03
-1.143201E-03 -2.399273E-02 1.332607E-07 4.973201E-06 1.009261E-07 4.997842E-03
-1.143414E-03 -2.399388E-02 1.320928E-07 4.996903E-06 1.002257E-07 4.997485E-03
-1.143627E-03 -2.399503E-02 1.309281E-07 5.020820E-06 9.944045E-08 4.997126E-03
-1.143840E-03 -2.399618E-02 1.297681E-07 5.044931E-06 9.857347E-08 4.996767E-03
-1.144053E-03 -2.399733E-02 1.286134E-07 5.069209E-06 9.762573E-08 4.996408E-03
-1.144266E-03 -2.399849E-02 1.274643E-07 5.093631E-06 9.659747E-08 4.996048E-03
-1.144479E-03 -2.399964E-02 1.263216E-07 5.118171E-06 9.549242E-08 4.995688E-03
-1.144692E-03 -2.400079E-02 1.251867E-07 5.142804E-06 9.431561E-08 4.995327E-03
-1.144905E-03 -2.400195E-02 1.240654E-07 5.167441E-06 9.311910E-08 4.994966E-03
-1.145118E-03 -2.400310E-02 1.229595E-07 5.192027E-06 9.192723E-08 4.994604E-03
-1.145331E-03 -2.400425E-02 1.218662E-07 5.216571E-06 9.073506E-08 4.994242E-03
-1.145544E-03 -2.400541E-02 1.207892E-07 5.241035E-06 8.956009E-08 4.993879E-03
-1.145757E-03 -2.400656E-02 1.197291E-07 5.265423E-06 8.840522E-08 4.993516E-03
-1.145970E-03 -2.400772E-02 1.186879E-07 5.289724E-06 8.728160E-08 4.993152E-03
-1.146184E-03 -2.400888E-02 1.176678E-07 5.313942E-06 8.619703E-08 4.992788E-03
-1.146397E-03 -2.401003E-02 1.166662E-07 5.338094E-06 8.514969E-08 4.992423E-03
-1.146610E-03 -2.401119E-02 1.156797E-07 5.362182E-06 8.414146E-08 4.992058E-03
-1.146823E-03 -2.401235E-02 1.146936E-07 5.386096E-06 8.320643E-08 4.991693E-03
-1.147036E-03 -2.401350E-02 1.137126E-07 5.409843E-06 8.235033E-08 4.991327E-03
-1.147250E-03 -2.401466E-02 1.127376E-07 5.433435E-06 8.157236E-08 4.990962E-03
-1.147463E-03 -2.401582E-02 1.117685E-07 5.456875E-06 8.087222E-08 4.990595E-03
-1.147676E-03 -2.401698E-02 1.108003E-07 5.480133E-06 8.025054E-08 4.990229E-03
-1.147889E-03 -2.401814E-02 1.098211E-07 5.503076E-06 7.971390E-08 4.989862E-03
-1.148103E-03 -2.401930E-02 1.088352E-07 5.525714E-06 7.926310E-08 4.989494E-03
-1.148316E-03 -2.402046E-02 1.078434E-07 5.548049E-06 7.889812E-08 4.989126E-03
-1.148529E-03 -2.402162E-02 1.068579E-07 5.570168E-06 7.859715E-08 4.988758E-03
-1.148743E-03 -2.402278E-02 1.058819E-07 5.592159E-06 7.833019E-08 4.988389E-03
-1.148956E-03 -2.402394E-02 1.049323E-07 5.613782E-06 7.809940E-08 4.988020E-03
-1.149170E-03 -2.402510E-02 1.040385E-07 5.634620E-06 7.790740E-08 4.987650E-03
-1.149383E-03 -2.402627E-02 1.031933E-07 5.654804E-06 7.775125E-08 4.987280E-03
-1.149597E-03 -2.402743E-02 1.024009E-07 5.674518E-06 7.761928E-08 4.986910E-03
-1.149810E-03 -2.402859E-02 1.016527E-07 5.693772E-06 7.751219E-08 4.986539E-03
-1.150024E-03 -2.402975E-02 1.009457E-07 5.712593E-06 7.743060E-08 4.986167E-03
-1.150237E-03 -2.403092E-02 1.002773E-07 5.731008E-06 7.737828E-08 4.985795E-03
-1.150450E-03 -2.403208E-02 9.964877E-08 5.749010E-06 7.738121E-08 4.985422E-03
-1.150664E-03 -2.403325E-02 9.905975E-08 5.766623E-06 7.743809E-08 4.985049E-03
-1.150878E-03 -2.403441E-02 9.850778E-08 5.783890E-06 7.754446E-08 4.984675E-03
-1.151091E-03 -2.403558E-02 9.798844E-08 5.800902E-06 7.765632E-08 4.984300E-03
-1.151305E-03 -2.403674E-02 9.749933E-08 5.817718E-06 7.774305E-08 4.983925E-03
-1.151518E-03 -2.403791E-02 9.704250E-08 5.834316E-06 7.780104E-08 4.983550E-03
-1.151732E-03 -2.403907E-02 9.661914E-08 5.850692E-06 7.782846E-08 4.983174E-03
-1.151946E-03 -2.404024E-02 9.622898E-08 5.866871E-06 7.782453E-08 4.982797E-03
-1.152159E-03 -2.404141E-02 9.587200E-08 5.882877E-06 7.778804E-08 4.982420E-03
-1.152373E-03 -2.404257E-02 9.554834E-08 5.898735E-06 7.771747E-08 4.982042E-03
-1.152587E-03 -2.404374E-02 9.525808E-08 5.914470E-06 7.761132E-08 4.981664E-03
-1.152800E-03 -2.404491E-02 9.500203E-08 5.930104E-06 7.747629E-08 4.981285E-03
-1.153014E-03 -2.404608E-02 9.478495E-08 5.945681E-06 7.731527E-08 4.980906E-03
-1.153228E-03 -2.404725E-02 9.460407E-08 5.961282E-06 7.710708E-08 4.980526E-03
-1.153442E-03 -2.404842E-02 9.445951E-08 5.976950E-06 7.683433E-08 4.980145E-03
-1.153656E-03 -2.404959E-02 9.434495E-08 5.992769E-06 7.645760E-08 4.979765E-03
-1.153870E-03 -2.405076E-02 9.425949E-08 6.008754E-06 7.598216E-08 4.979384E-03
-1.154083E-03 -2.405193E-02 9.419215E-08 6.024822E-06 7.541131E-08 4.979002E-03
-1.154297E-03 -2.405310E-02 9.413166E-08 6.040844E-06 7.477641E-08 4.978621E-03
-1.154511E-03 -2.405427E-02 9.408597E-08 6.056819E-06 7.407902E-08 4.978239E-03
-1.154725E-03 -2.405545E-02 9.405125E-08 6.072682E-06 7.332435E-08 4.977857E-03
-1.154940E-03 -2.405662E-02 9.401375E-08 6.088223E-06 7.253561E-08 4.977475E-03
-1.155154E-03 -2.405779E-02 9.398025E-08 6.103426E-06 7.171693E-08 4.977092E-03
-1.155368E-03 -2.405896E-02 9.395215E-08 6.118257E-06 7.087065E-08 4.976709E-03
-1.155582E-03 -2.406014E-02 9.393461E-08 6.132719E-06 6.999335E-08 4.976326E-03
-1.155796E-03 -2.406131E-02 9.393943E-08 6.146949E-06 6.905052E-08 4.975942E-03
-1.156010E-03 -2.406249E-02 9.395866E-08 6.160898E-06 6.804238E-08 4.975558E-03
-1.156224E-03 -2.406366E-02 9.399100E-08 6.174530E-06 6.697225E-08 4.975174E-03
-1.156438E-03 -2.406484E-02 9.403583E-08 6.187817E-06 6.584284E-08 4.974789E-03
-1.156653E-03 -2.406601E-02 9.409271E-08 6.200732E-06 6.465668E-08 4.974404E-03
-1.156867E-03 -2.406719E-02 9.416117E-08 6.213249E-06 6.341631E-08 4.974019E-03
-1.157081E-03 -2.406836E-02 9.424070E-08 6.225340E-06 6.212422E-08 4.973633E-03
-1.157295E-03 -2.406954E-02 9.433086E-08 6.236979E-06 6.078281E-08 4.973246E-03
-1.157510E-03 -2.407072E-02 9.443130E-08 6.248140E-06 5.939440E-08 4.972860E-03
-1.157724E-03 -2.407190E-02 9.454137E-08 6.258797E-06 5.796022E-08 4.972472E-03
-1.157938E-03 -2.407307E-02 9.465618E-08 6.268974E-06 5.645728E-08 4.972085E-03
-1.158153E-03 -2.407425E-02 9.477634E-08 6.278646E-06 5.488545E-08 4.971697E-03
-1.158367E-03 -2.407543E-02 9.490257E-08 6.287771E-06 5.324842E-08 4.971308E-03
-1.158581E-03 -2.407661E-02 9.503514E-08 6.296316E-06 5.154956E-08 4.970919E-03
-1.158796E-03 -2.407779E-02 9.517355E-08 6.304245E-06 4.979085E-08 4.970529E-03
-1.159010E-03 -2.407897E-02 9.531102E-08 6.311567E-06 4.796072E-08 4.970139E-03
-1.159225E-03 -2.408015E-02 9.544748E-08 6.318233E-06 4.606014E-08 4.969749E-03
-1.159439E-03 -2.408133E-02 9.558439E-08 6.324197E-06 4.409229E-08 4.969358E-03
-1.159653E-03 -2.408251E-02 9.572209E-08 6.329416E-06 4.205978E-08 4.968966E-03
-1.159868E-03 -2.408369E-02 9.586073E-08 6.333845E-06 3.996522E-08 4.968575E-03
-1.160082E-03 -2.408488E-02 9.600039E-08 6.337441E-06 3.781112E-08 4.968182E-03
-1.160297E-03 -2.408606E-02 9.614108E-08 6.340161E-06 3.560068E-08 4.967790E-03
-1.160511E-03 -2.408724E-02 9.628404E-08 6.341914E-06 3.335146E-08 4.967396E-03
-1.160726E-03 -2.408842E-02 9.643018E-08 6.342636E-06 3.106442E-08 4.967003E-03
-1.160940E-03 -2.408961E-02 9.656874E-08 6.342386E-06 2.874244E-08 4.966608E-03
-1.161155E-03 -2.409079E-02 9.667255E-08 6.341500E-06 2.638334E-08 4.966214E-03
-1.161370E-03 -2.409198E-02 9.673850E-08 6.340126E-06 2.397858E-08 4.965819E-03
-1.161584E-03 -2.409316E-02 9.678025E-08 6.338092E-06 2.158689E-08 4.965423E-03
-1.161799E-03 -2.409435E-02 9.680298E-08 6.335333E-06 1.925253E-08 4.965028E-03
-1.162014E-03 -2.409553E-02 9.680190E-08 6.331807E-06 1.698772E-08 4.964633E-03
-1.162229E-03 -2.409672E-02 9.677807E-08 6.327497E-06 1.479447E-08 4.964237E-03
-1.162443E-03 -2.409791E-02 9.673239E-08 6.322447E-06 1.267458E-08 4.963842E-03
-1.162658E-03 -2.409909E-02 9.666154E-08 6.316749E-06 1.063087E-08 4.963446E-03
-1.162873E-03 -2.410028E-02 9.654589E-08 6.310595E-06 8.665785E-09 4.963049E-03
-1.163088E-03 -2.410147E-02 9.637641E-08 6.304106E-06 6.798297E-09 4.962651E-03
-1.163303E-03 -2.410266E-02 9.615238E-08 6.297204E-06 5.038408E-09 4.962253E-03
-1.163518E-03 -2.410385E-02 9.588064E-08 6.289827E-06 3.382409E-09 4.961854E-03
-1.163733E-03 -2.410504E-02 9.556621E-08 6.281896E-06 1.839456E-09 4.961456E-03
-1.163949E-03 -2.410623E-02 9.521918E-08 6.273289E-06 4.589247E-10 4.961057E-03
-1.164164E-03 -2.410742E-02 9.484296E-08 6.264017E-06 -7.604076E-10 4.960658E-03
-1.164379E-03 -2.410861E-02 9.445289E-08 6.254198E-06 -1.839111E-09 4.960259E-03
-1.164594E-03 -2.410980E-02 9.404225E-08 6.243834E-06 -2.786295E-09 4.959860E-03
-1.164809E-03 -2.411099E-02 9.362606E-08 6.233091E-06 -3.624200E-09 4.959461E-03
-1.165025E-03 -2.411218E-02 9.320237E-08 6.221977E-06 -4.358358E-09 4.959062E-03
-1.165240E-03 -2.411337E-02 9.276698E-08 6.210524E-06 -4.992092E-09 4.958663E-03
-1.165455E-03 -2.411457E-02 9.231892E-08 6.198768E-06 -5.528950E-09 4.958263E-03
-1.165671E-03 -2.411576E-02 9.186181E-08 6.186721E-06 -5.969392E-09 4.957864E-03
-1.165886E-03 -2.411695E-02 9.142036E-08 6.174181E-06 -6.304981E-09 4.957464E-03
-1.166102E-03 -2.411815E-02 9.099185E-08 6.161159E-06 -6.539676E-09 4.957064E-03
-1.166317E-03 -2.411934E-02 9.059206E-08 6.147504E-06 -6.676993E-09 4.956664E-03
-1.166533E-03 -2.412054E-02 9.021492E-08 6.133271E-06 -6.720194E-09 4.956264E-03
-1.166749E-03 -2.412173E-02 8.985474E-08 6.118547E-06 -6.679905E-09 4.955864E-03
-1.166964E-03 -2.412293E-02 8.950775E-08 6.103422E-06 -6.567289E-09 4.955463E-03
-1.167180E-03 -2.412412E-02 8.917512E-08 6.087938E-06 -6.383566E-09 4.955063E-03
-1.167396E-03 -2.412532E-02 8.885682E-08 6.072142E-06 -6.131208E-09 4.954662E-03
-1.167611E-03 -2.412652E-02 8.855275E-08 6.056082E-06 -5.814619E-09 4.954261E-03
-1.167827E-03 -2.412772E-02 8.826144E-08 6.039855E-06 -5.457196E-09 4.953860E-03
-1.168043E-03 -2.412891E-02 8.797659E-08 6.023557E-06 -5.073267E-09 4.953459E-03
-1.168259E-03 -2.413011E-02 8.769836E-08 6.007223E-06 -4.668568E-09 4.953058E-03
-1.168475E-03 -2.413131E-02 8.743788E-08 5.990932E-06 -4.264023E-09 4.952657E-03
-1.168691E-03 -2.413251E-02 8.719431E-08 5.974729E-06 -3.874744E-09 4.952256E-03
-1.168907E-03 -2.413371E-02 8.696715E-08 5.958490E-06 -3.497988E-09 4.951856E-03
-1.169123E-03 -2.413491E-02 8.677672E-08 5.941826E-06 -3.128520E-09 4.951455E-03
-1.169339E-03 -2.413611E-02 8.663377E-08 5.924628E-06 -2.766558E-09 4.951055E-03
-1.169555E-03 -2.413731E-02 8.653309E-08 5.906991E-06 -2.412442E-09 4.950655E-03
-1.169771E-03 -2.413851E-02 8.647801E-08 5.889017E-06 -2.062396E-09 4.950256E-03
-1.169987E-03 -2.413972E-02 8.645112E-08 5.870603E-06 -1.711160E-09 4.949856E-03
-1.170204E-03 -2.414092E-02 8.645564E-08 5.851786E-06 -1.357695E-09 4.949457E-03
-1.170420E-03 -2.414212E-02 8.648913E-08 5.832588E-06 -9.991778E-10 4.949058E-03
-1.170636E-03 -2.414332E-02 8.654353E-08 5.812986E-06 -6.106740E-10 4.948659E-03
-1.170853E-03 -2.414453E-02 8.662239E-08 5.793014E-06 -1.913689E-10 4.948260E-03
-1.171069E-03 -2.414573E-02 8.672607E-08 5.772697E-06 2.573537E-10 4.947862E-03
-1.171286E-03 -2.414694E-02 8.685449E-08 5.752059E-06 7.346485E-10 4.947463E-03
-1.171502E-03 -2.414814E-02 8.700745E-08 5.731120E-06 1.240070E-09 4.947065E-03
-1.171719E-03 -2.414935E-02 8.717901E-08 5.709863E-06 1.768720E-09 4.946668E-03
-1.171935E-03 -2.415055E-02 8.736423E-08 5.688250E-06 2.316672E-09 4.946270E-03
-1.172152E-03 -2.415176E-02 8.756554E-08 5.666311E-06 2.884373E-09 4.945872E-03
-1.172369E-03 -2.415296E-02 8.778321E-08 5.644064E-06 3.471039E-09 4.945475E-03
-1.172586E-03 -2.415417E-02 8.801719E-08 5.621525E-06 4.076069E-09 4.945077E-03
-1.172802E-03 -2.415538E-02 8.826723E-08 5.598712E-06 4.698842E-09 4.944680E-03
-1.173019E-03 -2.415658E-02 8.853318E-08 5.575639E-06 5.338743E-09 4.944283E-03
-1.173236E-03 -2.415779E-02 8.881480E-08 5.552324E-06 5.995329E-09 4.943886E-03
-1.173453E-03 -2.415900E-02 8.911184E-08 5.528781E-06 6.668164E-09 4.943489E-03
-1.173670E-03 -2.416021E-02 8.942406E-08 5.505028E-06 7.356864E-09 4.943092E-03
-1.173887E-03 -2.416142E-02 8.975107E-08 5.481079E-06 8.061106E-09 4.942695E-03
-1.174104E-03 -2.416263E-02 9.009272E-08 5.456951E-06 8.780484E-09 4.942298E-03
-1.174321E-03 -2.416384E-02 9.044859E-08 5.432659E-06 9.514856E-09 4.941901E-03
-1.174538E-03 -2.416505E-02 9.081848E-08 5.408219E-06 1.026389E-08 4.941505E-03
-1.174756E-03 -2.416626E-02 9.120196E-08 5.383647E-06 1.102714E-08 4.941108E-03
-1.174973E-03 -2.416747E-02 9.159889E-08 5.358960E-06 1.180444E-08 4.940712E-03
-1.175190E-03 -2.416868E-02 9.199965E-08 5.334262E-06 1.259635E-08 4.940315E-03
-1.175408E-03 -2.416989E-02 9.238557E-08 5.309802E-06 1.340389E-08 4.939918E-03
-1.175625E-03 -2.417110E-02 9.276398E-08 5.285563E-06 1.422648E-08 4.939522E-03
