dump_lebedeva_233.cfg:2 11.65 11.65 3.35 -0.00143052 -0.00119887 -0.00119887 -0.00231823 
dump_lebedeva_234.cfg:2 11.7 11.7 3.35 -0.00137016 -0.0012131 -0.0012131 -0.00228327 
dump_lebedeva_235.cfg:2 11.75 11.75 3.35 -0.00130942 -0.00121448 -0.00121448 -0.00222816 
dump_lebedeva_236.cfg:2 11.8 11.8 3.35 -0.00124889 -0.00120514 -0.00120514 -0.00215768 
dump_lebedeva_237.cfg:2 11.85 11.85 3.35 -0.00118906 -0.00118703 -0.00118703 -0.0020759 
dump_lebedeva_238.cfg:2 11.9 11.9 3.35 -0.00113031 -0.00116189 -0.00116189 -0.0019862 
dump_lebedeva_239.cfg:2 11.95 11.95 3.35 -0.00107296 -0.00113122 -0.00113122 -0.00189141 
dump_lebedeva_240.cfg:2 12 12 3.35 -0.00101726 -0.00109635 -0.00109635 -0.0017938 
dump_lebedeva_241.cfg:2 12.05 12.05 3.35 -0.000963377 -0.00105837 -0.00105837 -0.00169522 
dump_lebedeva_242.cfg:2 12.1 12.1 3.35 -0.000911454 -0.00101824 -0.00101824 -0.00159712 
dump_lebedeva_243.cfg:2 12.15 12.15 3.35 -0.000861576 -0.000976723 -0.000976723 -0.00150065 
dump_lebedeva_244.cfg:2 12.2 12.2 3.35 -0.000813794 -0.000934461 -0.000934461 -0.00140665 
dump_lebedeva_245.cfg:2 12.25 12.25 3.35 -0.000768134 -0.000891973 -0.000891973 -0.00131579 
dump_lebedeva_246.cfg:2 12.3 12.3 3.35 -0.000724594 -0.000849679 -0.000849679 -0.00122852 
dump_lebedeva_247.cfg:2 12.35 12.35 3.35 -0.000683157 -0.000807914 -0.000807914 -0.00114516 
dump_lebedeva_248.cfg:2 12.4 12.4 3.35 -0.000643789 -0.000766944 -0.000766944 -0.00106591 
dump_lebedeva_249.cfg:2 12.45 12.45 3.35 -0.000606446 -0.000726976 -0.000726976 -0.000990869 
dump_lebedeva_250.cfg:2 12.5 12.5 3.35 -0.000571072 -0.00068817 -0.00068817 -0.000920065 
dump_lebedeva_251.cfg:2 12.55 12.55 3.35 -0.000537607 -0.000650647 -0.000650647 -0.000853465 
dump_lebedeva_252.cfg:2 12.6 12.6 3.35 -0.000505985 -0.000614495 -0.000614495 -0.000790995 
dump_lebedeva_253.cfg:2 12.65 12.65 3.35 -0.000476134 -0.000579777 -0.000579777 -0.00073254 
dump_lebedeva_254.cfg:2 12.7 12.7 3.35 -0.000447982 -0.000546532 -0.000546532 -0.000677963 
dump_lebedeva_255.cfg:2 12.75 12.75 3.35 -0.000421456 -0.000514779 -0.000514779 -0.000627106 
dump_lebedeva_256.cfg:2 12.8 12.8 3.35 -0.00039648 -0.000484526 -0.000484526 -0.000579799 
dump_lebedeva_257.cfg:2 12.85 12.85 3.35 -0.000372979 -0.000455762 -0.000455762 -0.000535863 
dump_lebedeva_258.cfg:2 12.9 12.9 3.35 -0.000350879 -0.000428469 -0.000428469 -0.000495113 
dump_lebedeva_259.cfg:2 12.95 12.95 3.35 -0.000330108 -0.000402619 -0.000402619 -0.000457365 
dump_lebedeva_260.cfg:2 13 13 3.35 -0.000310593 -0.000378175 -0.000378175 -0.000422436 
dump_lebedeva_261.cfg:2 13.05 13.05 3.35 -0.000292267 -0.000355095 -0.000355095 -0.000390146 
dump_lebedeva_262.cfg:2 13.1 13.1 3.35 -0.000275062 -0.000333333 -0.000333333 -0.000360319 
dump_lebedeva_263.cfg:2 13.15 13.15 3.35 -0.000258913 -0.000312838 -0.000312838 -0.000332786 
dump_lebedeva_264.cfg:2 13.2 13.2 3.35 -0.000243758 -0.000293556 -0.000293556 -0.000307385 
dump_lebedeva_265.cfg:2 13.25 13.25 3.35 -0.000229538 -0.000275433 -0.000275433 -0.000283962 
dump_lebedeva_266.cfg:2 13.3 13.3 3.35 -0.000216196 -0.000258414 -0.000258414 -0.000262372 
dump_lebedeva_267.cfg:2 13.35 13.35 3.35 -0.000203679 -0.000242442 -0.000242442 -0.000242475 
dump_lebedeva_268.cfg:2 13.4 13.4 3.35 -0.000191936 -0.000227463 -0.000227463 -0.000224142 
dump_lebedeva_269.cfg:2 13.45 13.45 3.35 -0.000180917 -0.000213422 -0.000213422 -0.000207254 
dump_lebedeva_270.cfg:2 13.5 13.5 3.35 -0.000170579 -0.000200265 -0.000200265 -0.000191696 
dump_lebedeva_271.cfg:2 13.55 13.55 3.35 -0.000160877 -0.000187942 -0.000187942 -0.000177363 
dump_lebedeva_272.cfg:2 13.6 13.6 3.35 -0.000151771 -0.000176402 -0.000176402 -0.000164159 
dump_lebedeva_273.cfg:2 13.65 13.65 3.35 -0.000143224 -0.000165599 -0.000165599 -0.000151993 
dump_lebedeva_274.cfg:2 13.7 13.7 3.35 -0.0001352 -0.000155486 -0.000155486 -0.000140781 
dump_lebedeva_275.cfg:2 13.75 13.75 3.35 -0.000127665 -0.00014602 -0.00014602 -0.000130447 
dump_lebedeva_276.cfg:2 13.8 13.8 3.35 -0.000120588 -0.000137161 -0.000137161 -0.00012092 
dump_lebedeva_277.cfg:2 13.85 13.85 3.35 -0.000113939 -0.000128869 -0.000128869 -0.000112134 
dump_lebedeva_278.cfg:2 13.9 13.9 3.35 -0.000107692 -0.000121109 -0.000121109 -0.00010403 
dump_lebedeva_279.cfg:2 13.95 13.95 3.35 -0.00010182 -0.000113845 -0.000113845 -9.65522e-05 
dump_lebedeva_280.cfg:2 14 14 3.35 -9.62998e-05 -0.000107044 -0.000107044 -8.96501e-05 
dump_lebedeva_281.cfg:2 14.05 14.05 3.35 -9.11085e-05 -0.000100678 -0.000100678 -8.32771e-05 
dump_lebedeva_282.cfg:2 14.1 14.1 3.35 -8.62253e-05 -9.47167e-05 -9.47167e-05 -7.73906e-05 
dump_lebedeva_283.cfg:2 14.15 14.15 3.35 -8.16306e-05 -8.91338e-05 -8.91338e-05 -7.19515e-05 
dump_lebedeva_284.cfg:2 14.2 14.2 3.35 -7.7306e-05 -8.39045e-05 -8.39045e-05 -6.69239e-05 
dump_lebedeva_285.cfg:2 14.25 14.25 3.35 -7.32346e-05 -7.90054e-05 -7.90054e-05 -6.22749e-05 
dump_lebedeva_286.cfg:2 14.3 14.3 3.35 -6.94003e-05 -7.44146e-05 -7.44146e-05 -5.79742e-05 
dump_lebedeva_287.cfg:2 14.35 14.35 3.35 -6.57883e-05 -7.01119e-05 -7.01119e-05 -5.39942e-05 
dump_lebedeva_288.cfg:2 14.4 14.4 3.35 -6.23847e-05 -6.60782e-05 -6.60782e-05 -5.03095e-05 
dump_lebedeva_289.cfg:2 14.45 14.45 3.35 -5.91763e-05 -6.22957e-05 -6.22957e-05 -4.68968e-05 
dump_lebedeva_290.cfg:2 14.5 14.5 3.35 -5.61512e-05 -5.8748e-05 -5.8748e-05 -4.37346e-05 
dump_lebedeva_291.cfg:2 14.55 14.55 3.35 -5.32979e-05 -5.54196e-05 -5.54196e-05 -4.08035e-05 
dump_lebedeva_292.cfg:2 14.6 14.6 3.35 -5.06058e-05 -5.22962e-05 -5.22962e-05 -3.80853e-05 
dump_lebedeva_293.cfg:2 14.65 14.65 3.35 -4.80651e-05 -4.93643e-05 -4.93643e-05 -3.55636e-05 
dump_lebedeva_294.cfg:2 14.7 14.7 3.35 -4.56664e-05 -4.66115e-05 -4.66115e-05 -3.32231e-05 
dump_lebedeva_295.cfg:2 14.75 14.75 3.35 -4.34011e-05 -4.4026e-05 -4.4026e-05 -3.10499e-05 
dump_lebedeva_296.cfg:2 14.8 14.8 3.35 -4.12612e-05 -4.15971e-05 -4.15971e-05 -2.90313e-05 
dump_lebedeva_297.cfg:2 14.85 14.85 3.35 -3.9239e-05 -3.93146e-05 -3.93146e-05 -2.71554e-05 
dump_lebedeva_298.cfg:2 14.9 14.9 3.35 -3.73274e-05 -3.7169e-05 -3.7169e-05 -2.54115e-05 
dump_lebedeva_299.cfg:2 14.95 14.95 3.35 -3.55199e-05 -3.51516e-05 -3.51516e-05 -2.37895e-05 
dump_lebedeva_300.cfg:2 15 15 3.35 -3.38103e-05 -3.32542e-05 -3.32542e-05 -2.22803e-05 
dump_lebedeva_301.cfg:2 15.05 15.05 3.35 -3.21926e-05 -3.1469e-05 -3.1469e-05 -2.08755e-05 
dump_lebedeva_302.cfg:2 15.1 15.1 3.35 -3.06616e-05 -2.9789e-05 -2.9789e-05 -1.95673e-05 
dump_lebedeva_303.cfg:2 15.15 15.15 3.35 -2.92121e-05 -2.82074e-05 -2.82074e-05 -1.83485e-05 
dump_lebedeva_304.cfg:2 15.2 15.2 3.35 -2.78393e-05 -2.67182e-05 -2.67182e-05 -1.72127e-05 
dump_lebedeva_305.cfg:2 15.25 15.25 3.35 -2.65389e-05 -2.53153e-05 -2.53153e-05 -1.61536e-05 
dump_lebedeva_306.cfg:2 15.3 15.3 3.35 -2.53065e-05 -2.39936e-05 -2.39936e-05 -1.51657e-05 
dump_lebedeva_307.cfg:2 15.35 15.35 3.35 -2.41382e-05 -2.27478e-05 -2.27478e-05 -1.42439e-05 
dump_lebedeva_308.cfg:2 15.4 15.4 3.35 -2.30305e-05 -2.15733e-05 -2.15733e-05 -1.33834e-05 
dump_lebedeva_309.cfg:2 15.45 15.45 3.35 -2.19798e-05 -2.04656e-05 -2.04656e-05 -1.25798e-05 
dump_lebedeva_310.cfg:2 15.5 15.5 3.35 -2.09829e-05 -1.94207e-05 -1.94207e-05 -1.1829e-05 
dump_lebedeva_311.cfg:2 15.55 15.55 3.35 -2.00367e-05 -1.84346e-05 -1.84346e-05 -1.11272e-05 
dump_lebedeva_312.cfg:2 15.6 15.6 3.35 -1.91385e-05 -1.75039e-05 -1.75039e-05 -1.04711e-05 
dump_lebedeva_313.cfg:2 15.65 15.65 3.35 -1.82855e-05 -1.66251e-05 -1.66251e-05 -9.85736e-06 
dump_lebedeva_314.cfg:2 15.7 15.7 3.35 -1.74752e-05 -1.57951e-05 -1.57951e-05 -9.28307e-06 
dump_lebedeva_315.cfg:2 15.75 15.75 3.35 -1.67052e-05 -1.50109e-05 -1.50109e-05 -8.74547e-06 
dump_lebedeva_316.cfg:2 15.8 15.8 3.35 -1.59734e-05 -1.42698e-05 -1.42698e-05 -8.24204e-06 
dump_lebedeva_317.cfg:2 15.85 15.85 3.35 -1.52776e-05 -1.35692e-05 -1.35692e-05 -7.77041e-06 
dump_lebedeva_318.cfg:2 15.9 15.9 3.35 -1.46158e-05 -1.29067e-05 -1.29067e-05 -7.32841e-06 
dump_lebedeva_319.cfg:2 15.95 15.95 3.35 -1.39863e-05 -1.22801e-05 -1.22801e-05 -6.91402e-06 
dump_lebedeva_320.cfg:2 16 16 3.35 -1.33872e-05 -1.16872e-05 -1.16872e-05 -6.52537e-06 
dump_lebedeva_321.cfg:2 16.05 16.05 3.35 -1.2817e-05 -1.11261e-05 -1.11261e-05 -6.16074e-06 
dump_lebedeva_322.cfg:2 16.1 16.1 3.35 -1.22741e-05 -1.05949e-05 -1.05949e-05 -5.8185e-06 
dump_lebedeva_323.cfg:2 16.15 16.15 3.35 -1.17571e-05 -1.00918e-05 -1.00918e-05 -5.49717e-06 
dump_lebedeva_324.cfg:2 16.2 16.2 3.35 -1.12645e-05 -9.61529e-06 -9.61529e-06 -5.19536e-06 
dump_lebedeva_325.cfg:2 16.25 16.25 3.35 -1.07951e-05 -9.16377e-06 -9.16377e-06 -4.91178e-06 
dump_lebedeva_326.cfg:2 16.3 16.3 3.35 -1.03477e-05 -8.73582e-06 -8.73582e-06 -4.64524e-06 
dump_lebedeva_327.cfg:2 16.35 16.35 3.35 -9.92118e-06 -8.33009e-06 -8.33009e-06 -4.39462e-06 
dump_lebedeva_328.cfg:2 16.4 16.4 3.35 -9.51438e-06 -7.94533e-06 -7.94533e-06 -4.15889e-06 
dump_lebedeva_329.cfg:2 16.45 16.45 3.35 -9.12632e-06 -7.58035e-06 -7.58035e-06 -3.93708e-06 
dump_lebedeva_330.cfg:2 16.5 16.5 3.35 -8.75603e-06 -7.23404e-06 -7.23404e-06 -3.72831e-06 
dump_lebedeva_331.cfg:2 16.55 16.55 3.35 -8.40262e-06 -6.90535e-06 -6.90535e-06 -3.53174e-06 
dump_lebedeva_332.cfg:2 16.6 16.6 3.35 -8.06522e-06 -6.5933e-06 -6.5933e-06 -3.3466e-06 
dump_lebedeva_333.cfg:2 16.65 16.65 3.35 -7.74303e-06 -6.29696e-06 -6.29696e-06 -3.17215e-06 
dump_lebedeva_334.cfg:2 16.7 16.7 3.35 -7.43528e-06 -6.01548e-06 -6.01548e-06 -3.00774e-06 
dump_lebedeva_335.cfg:2 16.75 16.75 3.35 -7.14125e-06 -5.74802e-06 -5.74802e-06 -2.85272e-06 
dump_lebedeva_336.cfg:2 16.8 16.8 3.35 -6.86025e-06 -5.49384e-06 -5.49384e-06 -2.70652e-06 
dump_lebedeva_337.cfg:2 16.85 16.85 3.35 -6.59165e-06 -5.25219e-06 -5.25219e-06 -2.56859e-06 
dump_lebedeva_338.cfg:2 16.9 16.9 3.35 -6.33484e-06 -5.02241e-06 -5.02241e-06 -2.43842e-06 
dump_lebedeva_339.cfg:2 16.95 16.95 3.35 -6.08923e-06 -4.80386e-06 -4.80386e-06 -2.31553e-06 
dump_lebedeva_340.cfg:2 17 17 3.35 -5.85427e-06 -4.59593e-06 -4.59593e-06 -2.19948e-06 
dump_lebedeva_341.cfg:2 17.05 17.05 3.35 -5.62947e-06 -4.39805e-06 -4.39805e-06 -2.08985e-06 
dump_lebedeva_342.cfg:2 17.1 17.1 3.35 -5.41431e-06 -4.2097e-06 -4.2097e-06 -1.98627e-06 
dump_lebedeva_343.cfg:2 17.15 17.15 3.35 -5.20835e-06 -4.03036e-06 -4.03036e-06 -1.88835e-06 
dump_lebedeva_344.cfg:2 17.2 17.2 3.35 -5.01113e-06 -3.85956e-06 -3.85956e-06 -1.79577e-06 
dump_lebedeva_345.cfg:2 17.25 17.25 3.35 -4.82225e-06 -3.69686e-06 -3.69686e-06 -1.70821e-06 
dump_lebedeva_346.cfg:2 17.3 17.3 3.35 -4.64132e-06 -3.54184e-06 -3.54184e-06 -1.62536e-06 
dump_lebedeva_347.cfg:2 17.35 17.35 3.35 -4.46795e-06 -3.39408e-06 -3.39408e-06 -1.54696e-06 
dump_lebedeva_348.cfg:2 17.4 17.4 3.35 -4.30179e-06 -3.25323e-06 -3.25323e-06 -1.47275e-06 
dump_lebedeva_349.cfg:2 17.45 17.45 3.35 -4.14252e-06 -3.11892e-06 -3.11892e-06 -1.40247e-06 
dump_lebedeva_350.cfg:2 17.5 17.5 3.35 -3.9898e-06 -2.99082e-06 -2.99082e-06 -1.3359e-06 
dump_lebedeva_351.cfg:2 17.55 17.55 3.35 -3.84334e-06 -2.86861e-06 -2.86861e-06 -1.27283e-06 
dump_lebedeva_352.cfg:2 17.6 17.6 3.35 -3.70284e-06 -2.752e-06 -2.752e-06 -1.21305e-06 
dump_lebedeva_353.cfg:2 17.65 17.65 3.35 -3.56805e-06 -2.6407e-06 -2.6407e-06 -1.15638e-06 
dump_lebedeva_354.cfg:2 17.7 17.7 3.35 -3.43869e-06 -2.53444e-06 -2.53444e-06 -1.10265e-06 
dump_lebedeva_355.cfg:2 17.75 17.75 3.35 -3.31452e-06 -2.43298e-06 -2.43298e-06 -1.05167e-06 
dump_lebedeva_356.cfg:2 17.8 17.8 3.35 -3.19532e-06 -2.33607e-06 -2.33607e-06 -1.00331e-06 
dump_lebedeva_357.cfg:2 17.85 17.85 3.35 -3.08085e-06 -2.24349e-06 -2.24349e-06 -9.57413e-07 
dump_lebedeva_358.cfg:2 17.9 17.9 3.35 -2.9709e-06 -2.15503e-06 -2.15503e-06 -9.1384e-07 
dump_lebedeva_359.cfg:2 17.95 17.95 3.35 -2.86528e-06 -2.07047e-06 -2.07047e-06 -8.72464e-07 
dump_lebedeva_360.cfg:2 18 18 3.35 -2.76379e-06 -1.98965e-06 -1.98965e-06 -8.33165e-07 
dump_lebedeva_361.cfg:2 18.05 18.05 3.35 -2.66625e-06 -1.91236e-06 -1.91236e-06 -7.95827e-07 
dump_lebedeva_362.cfg:2 18.1 18.1 3.35 -2.5725e-06 -1.83844e-06 -1.83844e-06 -7.60344e-07 
dump_lebedeva_363.cfg:2 18.15 18.15 3.35 -2.48236e-06 -1.76774e-06 -1.76774e-06 -7.26615e-07 
dump_lebedeva_364.cfg:2 18.2 18.2 3.35 -2.39567e-06 -1.70008e-06 -1.70008e-06 -6.94545e-07 
dump_lebedeva_365.cfg:2 18.25 18.25 3.35 -2.3123e-06 -1.63533e-06 -1.63533e-06 -6.64045e-07 
dump_lebedeva_366.cfg:2 18.3 18.3 3.35 -2.23209e-06 -1.57336e-06 -1.57336e-06 -6.3503e-07 
dump_lebedeva_367.cfg:2 18.35 18.35 3.35 -2.15492e-06 -1.51402e-06 -1.51402e-06 -6.07422e-07 
dump_lebedeva_368.cfg:2 18.4 18.4 3.35 -2.08065e-06 -1.4572e-06 -1.4572e-06 -5.81145e-07 
dump_lebedeva_369.cfg:2 18.45 18.45 3.35 -2.00916e-06 -1.40277e-06 -1.40277e-06 -5.56129e-07 
dump_lebedeva_370.cfg:2 18.5 18.5 3.35 -1.94033e-06 -1.35063e-06 -1.35063e-06 -5.32308e-07 
dump_lebedeva_371.cfg:2 18.55 18.55 3.35 -1.87406e-06 -1.30067e-06 -1.30067e-06 -5.0962e-07 
dump_lebedeva_372.cfg:2 18.6 18.6 3.35 -1.81023e-06 -1.25279e-06 -1.25279e-06 -4.88004e-07 
dump_lebedeva_373.cfg:2 18.65 18.65 3.35 -1.74875e-06 -1.20689e-06 -1.20689e-06 -4.67407e-07 
dump_lebedeva_374.cfg:2 18.7 18.7 3.35 -1.68951e-06 -1.16288e-06 -1.16288e-06 -4.47775e-07 
dump_lebedeva_375.cfg:2 18.75 18.75 3.35 -1.63243e-06 -1.12067e-06 -1.12067e-06 -4.29058e-07 
dump_lebedeva_376.cfg:2 18.8 18.8 3.35 -1.57742e-06 -1.08019e-06 -1.08019e-06 -4.1121e-07 
dump_lebedeva_377.cfg:2 18.85 18.85 3.35 -1.52438e-06 -1.04136e-06 -1.04136e-06 -3.94187e-07 
dump_lebedeva_378.cfg:2 18.9 18.9 3.35 -1.47325e-06 -1.0041e-06 -1.0041e-06 -3.77946e-07 
dump_lebedeva_379.cfg:2 18.95 18.95 3.35 -1.42395e-06 -9.68333e-07 -9.68333e-07 -3.62449e-07 
dump_lebedeva_380.cfg:2 19 19 3.35 -1.3764e-06 -9.34005e-07 -9.34005e-07 -3.47657e-07 
dump_lebedeva_381.cfg:2 19.05 19.05 3.35 -1.33053e-06 -9.01046e-07 -9.01046e-07 -3.33537e-07 
dump_lebedeva_382.cfg:2 19.1 19.1 3.35 -1.28627e-06 -8.69398e-07 -8.69398e-07 -3.20053e-07 
dump_lebedeva_383.cfg:2 19.15 19.15 3.35 -1.24357e-06 -8.39001e-07 -8.39001e-07 -3.07175e-07 
dump_lebedeva_384.cfg:2 19.2 19.2 3.35 -1.20235e-06 -8.09802e-07 -8.09802e-07 -2.94873e-07 
dump_lebedeva_385.cfg:2 19.25 19.25 3.35 -1.16257e-06 -7.81747e-07 -7.81747e-07 -2.83119e-07 
dump_lebedeva_386.cfg:2 19.3 19.3 3.35 -1.12416e-06 -7.54787e-07 -7.54787e-07 -2.71886e-07 
dump_lebedeva_387.cfg:2 19.35 19.35 3.35 -1.08707e-06 -7.28875e-07 -7.28875e-07 -2.61148e-07 
dump_lebedeva_388.cfg:2 19.4 19.4 3.35 -1.05125e-06 -7.03966e-07 -7.03966e-07 -2.50881e-07 
dump_lebedeva_389.cfg:2 19.45 19.45 3.35 -1.01666e-06 -6.80016e-07 -6.80016e-07 -2.41064e-07 
dump_lebedeva_390.cfg:2 19.5 19.5 3.35 -9.83237e-07 -6.56984e-07 -6.56984e-07 -2.31673e-07 
dump_lebedeva_391.cfg:2 19.55 19.55 3.35 -9.50945e-07 -6.34832e-07 -6.34832e-07 -2.2269e-07 
dump_lebedeva_392.cfg:2 19.6 19.6 3.35 -9.19739e-07 -6.13522e-07 -6.13522e-07 -2.14094e-07 
dump_lebedeva_393.cfg:2 19.65 19.65 3.35 -8.89579e-07 -5.93019e-07 -5.93019e-07 -2.05867e-07 
dump_lebedeva_394.cfg:2 19.7 19.7 3.35 -8.60425e-07 -5.73288e-07 -5.73288e-07 -1.97991e-07 
dump_lebedeva_395.cfg:2 19.75 19.75 3.35 -8.32238e-07 -5.54298e-07 -5.54298e-07 -1.90451e-07 
dump_lebedeva_396.cfg:2 19.8 19.8 3.35 -8.04983e-07 -5.36017e-07 -5.36017e-07 -1.8323e-07 
dump_lebedeva_397.cfg:2 19.85 19.85 3.35 -7.78625e-07 -5.18417e-07 -5.18417e-07 -1.76314e-07 
dump_lebedeva_398.cfg:2 19.9 19.9 3.35 -7.5313e-07 -5.01468e-07 -5.01468e-07 -1.69689e-07 
dump_lebedeva_399.cfg:2 19.95 19.95 3.35 -7.28468e-07 -4.85145e-07 -4.85145e-07 -1.6334e-07 
